SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
757030,JPE,000000-00-0,,10,GALLON(S),JET FUEL: JP-8,NO,,
757032,NCC,000000-00-0,,6000,POUND(S),BLACK DYE,YES,6000,POUND(S)
757033,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
757033,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
757033,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
757033,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757034,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757035,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
757036,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757037,GAS,000000-00-0,,5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,5,GALLON(S)
757038,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757039,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
757039,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757042,OUN,000000-00-0,,165,GALLON(S),UNKNOWN OIL,NO,,
757043,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757044,NOX,010544-72-6,,27,POUND(S),NITROGEN TETROXIDE,NO,,
757045,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FLUOROSULPHONIC ACID,NO,,
757046,NOX,010544-72-6,,961,POUND(S),NITROGEN TETROXIDE,NO,,
757049,NCC,000000-00-0,,50,GALLON(S),CORROSIVE SUBSTANCE,NO,,
757050,NCC,000000-00-0,,75,GALLON(S),CORROSIVE MATERIAL,NO,,
757052,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION OIL,YES,0,UNKNOWN AMOUNT
757052,OMT,000000-00-0,,0,BARREL(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
757052,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757053,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,25,GALLON(S)
757054,NCC,000000-00-0,,3,GALLON(S),CHROMIUM ACID,NO,,
757055,HCN,000074-90-8,,22,POUND(S),HYDROGEN CYANIDE,NO,,
757057,OTH,000000-00-0,,0.5,GALLON(S),OTHER OIL,YES,0.5,GALLON(S)
757058,AMA,007664-41-7,,101,POUND(S),"AMMONIA, ANHYDROUS",NO,,
757059,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757061,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757062,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
757063,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
757064,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757065,OHY,000000-00-0,,4,CUP(S),HYDRAULIC OIL,YES,2,CUP(S)
757066,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
757066,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757067,PRP,000000-00-0,,10,GALLON(S),PROPANE,NO,,
757068,OIL,000000-00-0,,0.14,GALLON(S),OIL: CRUDE,YES,0.14,GALLON(S)
757070,NCC,000000-00-0,,500,GALLON(S),CAT CRACK GASOLINE PETROLEUM HYDROCARBON,YES,400,GALLON(S)
757072,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,4,GALLON(S)
757073,SNI,000000-00-0,,200,GALLON(S),SODIUM NITRITE SOLUTION,NO,,
757074,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE MIST,YES,0.5,GALLON(S)
757076,PCB,000000-00-0,,35,PART(S) PER MILLION,POLYCHLORINATED BIPHENYLS,NO,,
757077,NCC,000000-00-0,,84.57,POUND(S),N.O.X.,NO,,
757078,OOD,000000-00-0,,6,GALLON(S),"OIL, FUEL: NO. 1-D",YES,4,GALLON(S)
757079,JPF,000000-00-0,,40,GALLON(S),JET FUEL: JP-4,NO,,
757080,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
757081,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
757082,OTF,000000-00-0,,2,GALLON(S),"OIL, MISC: TRANSFORMER",YES,2,GALLON(S)
757083,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,10,GALLON(S)
757084,ODS,000000-00-0,,125,GALLON(S),OIL: DIESEL,NO,0,UNKNOWN AMOUNT
757085,NCC,000000-00-0,,5,GALLON(S),CONDENSATE,YES,5,GALLON(S)
757086,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757087,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
757088,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
757089,CRF,000000-00-0,,0,UNKNOWN AMOUNT,CHLOROFORM,NO,,
757090,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
757091,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
757092,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757093,OIL,000000-00-0,,0.14,GALLON(S),OIL: CRUDE,YES,0.14,GALLON(S)
757094,NCC,000000-00-0,,0,GALLON(S),RAW SEWAGE,YES,0,GALLON(S)
757095,SHC,007681-52-9,,2000,GALLON(S),SODIUM HYPOCHLORITE,NO,,
757096,OHY,000000-00-0,,6,GALLON(S),HYDRAULIC OIL,YES,4,GALLON(S)
757097,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,GALLON(S)
757098,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
757100,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
757102,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
757103,NTX,010102-43-9,,37,POUND(S),NITRIC OXIDE,NO,,
757104,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757105,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
757106,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
757106,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
757106,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
757107,NCC,000000-00-0,,5,GALLON(S),CONDENSATE,YES,5,GALLON(S)
757108,OTD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2-D",YES,2,GALLON(S)
757109,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757110,OHY,000000-00-0,,1,LITER(S),HYDRAULIC OIL,NO,,
757112,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,10,GALLON(S)
757113,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757114,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757116,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
757117,NCC,000000-00-0,,59.2,POUND(S),NITROGEN OXIDE,NO,,
757118,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757119,MAR,000000-00-0,,1,EACH,DELCO 08-025380,YES,1,EACH
757120,MCR,007439-97-6,,10,POUND(S),MERCURY,NO,,
757121,OTW,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2",NO,,
757122,OIL,000000-00-0,,4.5,BARREL(S),OIL: CRUDE,YES,4.5,BARREL(S)
757123,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757124,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
757125,ARL,000107-02-8,,2.35,POUND(S),ACROLEIN,NO,,
757126,OTH,000000-00-0,,500,GALLON(S),"""TURBO-FLOW SV"" VEGATABLE OIL BASE PRODUCT",NO,,
757127,OIL,000000-00-0,,95,BARREL(S),OIL: CRUDE,NO,,
757128,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
757129,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757130,OWA,000000-00-0,,1,BARREL(S),WASTE OIL,NO,,
757131,GAS,000000-00-0,,3,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,3,GALLON(S)
757132,CLX,007782-50-5,,26,POUND(S),CHLORINE,NO,,
757132,CBT,000056-23-5,,204,POUND(S),CARBON TETRACHLORIDE,NO,,
757133,OTH,000000-00-0,,20,BARREL(S),CRUDE OIL DIESEL FUEL MIXTURE,NO,,
757134,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,NO,,
757135,NCC,000000-00-0,,858,POUND(S),TRICHLOROTRIFLUOROETHANE,NO,,
757136,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXDE,NO,,
757136,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757138,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757139,NCC,000000-00-0,,342,POUND(S),NOX,NO,,
757141,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
757142,OTD,000000-00-0,,30,GALLON(S),"OIL, FUEL: NO. 2-D",YES,30,GALLON(S)
757144,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757145,OIL,000000-00-0,,8,GALLON(S),OIL: CRUDE,YES,8,GALLON(S)
757146,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757147,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
757148,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
757149,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
757150,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
757152,NTX,010102-43-9,,157.05,POUND(S),NITRIC OXIDE,NO,,
757152,PRP,000000-00-0,,0.07,POUND(S),PROPANE,NO,,
757153,NCC,000000-00-0,,19.95,POUND(S),NITROGEN OXIDE,NO,,
757154,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
757155,NCC,000000-00-0,,12,TON(S),VITUMINOUS COAL,NO,,
757156,NTX,010102-43-9,,52,POUND(S),NITRIC OXIDE,NO,,
757157,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LO SURF 300/ UN 1983/ LIQUIFIED GAS,YES,0,UNKNOWN AMOUNT
757158,NCC,000000-00-0,,25,GALLON(S),JET A,NO,,
757159,NTO,000000-00-0,,34.57,POUND(S),NITROUS OXIDE,NO,,
757161,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,YES,0,UNKNOWN AMOUNT
757162,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757163,OIL,000000-00-0,,0.12,GALLON(S),OIL: CRUDE,YES,0.12,GALLON(S)
757165,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
757166,OTH,000000-00-0,,2,GALLON(S),PETROLEUM DISTILLETE,NO,,
757167,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
757168,JPE,000000-00-0,,0.5,CUP(S),JET FUEL: JP-8,YES,0.5,CUP(S)
757172,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757173,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
757175,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
757176,SXX,000000-00-0,,100,POUND(S),SULFUR,NO,,
757177,OTH,000000-00-0,,10,GALLON(S),MARINE GAS OIL,YES,10,GALLON(S)
757178,STY,000100-42-5,,3,PINT(S),STYRENE,YES,0.5,PINT(S)
757180,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,NO,,
757181,NCC,000000-00-0,,400,GALLON(S),WASTE WATER (CHROMIUN CONTENTS) HAZ WASTE,NO,,
757182,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
757183,KRS,000000-00-0,,5,GALLON(S),KEROSENE,YES,2,GALLON(S)
757184,OTD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,5,GALLON(S)
757185,NCC,000000-00-0,,20.3,POUND(S),NITROGEN OXIDE,NO,,
757186,BRX,000000-00-0,,0,UNKNOWN AMOUNT,BROMINE,NO,,
757187,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
757187,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT THINNER AND PAINT,UNKNOWN,0,UNKNOWN AMOUNT
757187,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,UNKNOWN,0,UNKNOWN AMOUNT
757187,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,UNKNOWN,0,UNKNOWN AMOUNT
757188,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757189,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
757190,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,YES,0,UNKNOWN AMOUNT
757193,OTF,000000-00-0,,75,GALLON(S),"OIL, MISC: TRANSFORMER NON PCB",NO,,
757194,MAR,000000-00-0,,1,EACH,ONE SECONDARY BATTERY # 08-028383,YES,1,EACH
757195,NCC,000000-00-0,,50,GALLON(S),PERC CHLOROETHYLENE,NO,,
757196,AMA,007664-41-7,,38.5,POUND(S),"AMMONIA, ANHYDROUS",NO,,
757197,ONG,000000-00-0,,78,OTHER,NATURAL GAS,NO,,
757198,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CLEAN COKE OVEN GAS,NO,,
757202,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
757203,NCC,000000-00-0,,70,POUND(S),NITROGEN DIOXIDE,NO,,
757203,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757208,NCC,000000-00-0,,1,BARREL(S),PRODUCED WATER,YES,15,GALLON(S)
757208,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,3,GALLON(S)
757209,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
757210,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER,YES,0,UNKNOWN AMOUNT
757211,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD DUST,NO,,
757212,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
757213,NCC,000000-00-0,,75,GALLON(S),TRIMEC 848 SI,NO,,
757214,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,NO,,
757215,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757218,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757220,NCC,000000-00-0,,4,GALLON(S),TRANSMISSION FLUID,NO,,
757221,AMA,007664-41-7,,40,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
757223,NCC,000000-00-0,,15,POUND(S),TEMIK 15G (AKA ALDICARB),NO,,
757224,AMA,007664-41-7,,38.5,POUND(S),"AMMONIA, ANHYDROUS",NO,,
757225,NCC,000000-00-0,,0,UNKNOWN AMOUNT,A VARIETY OF CHEMICALS AND MATERIALS,NO,,
757228,NCC,000000-00-0,,11,POUND(S),NITROGEN OXIDE,NO,,
757229,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
757231,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL;OIL FROM GAS WELLS,YES,0,UNKNOWN AMOUNT
757232,OTH,000000-00-0,,40,GALLON(S),GEAR OIL,NO,,
757234,CSS,000000-00-0,,8800,GALLON(S),CAUSTIC SODA SOLUTION (50%),YES,0,UNKNOWN AMOUNT
757235,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
757237,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757237,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR TRIOXIDE,NO,,
757238,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
757239,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757240,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757241,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,YES,1,BARREL(S)
757241,NCC,000000-00-0,,50,BARREL(S),SALT WATER,YES,50,BARREL(S)
757242,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
757243,NCC,000000-00-0,,500,GALLON(S),50% CAUSTIC SOLUTION,YES,500,GALLON(S)
757244,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WATER CONTAINING POTASSIUM PERMANGANATE,YES,0,UNKNOWN AMOUNT
757245,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
757246,MAR,000000-00-0,,1,EACH,DELCO # 08-027549,YES,1,EACH
757247,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
757248,NCC,000000-00-0,,98.65,POUND(S),NITROGEN OXIDE,NO,,
757249,NCC,000000-00-0,,151341,GALLON(S),WASTE WATER,YES,151341,GALLON(S)
757250,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757251,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,NO,,
757252,OIL,000000-00-0,,5.3,BARREL(S),OIL: CRUDE,NO,,
757252,NCC,000000-00-0,,37.5,BARREL(S),WATER,NO,,
757253,SFD,000000-00-0,,558,POUND(S),SULFUR DIOXIDE,NO,,
757254,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
757255,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
757256,NCC,000000-00-0,,10,GALLON(S),CLASS A FIRE FIGHTING FOAM,YES,10,GALLON(S)
757257,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,20,GALLON(S)
757258,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
757259,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE,YES,10,BARREL(S)
757259,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WATER,YES,0,UNKNOWN AMOUNT
757260,NCC,000000-00-0,,0,UNKNOWN AMOUNT,24D,NO,,
757260,PER,000000-00-0,,0,UNKNOWN AMOUNT,PERCHLOROETHYLENE,NO,,
757261,OMT,000000-00-0,,25,GALLON(S),"OIL, MISC: MOTOR",NO,,
757263,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757264,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757265,OIL,000000-00-0,,15,BARREL(S),OIL: CRUDE,YES,15,BARREL(S)
757266,NCC,000000-00-0,,100,TON(S),COAL,NO,,
757267,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757268,ATV,000000-00-0,,150000,POUND(S),AMMONIUM THIOSULFATE (60% OR LESS),NO,,
757269,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DENATURED ETHANOL,NO,,
757271,NCC,000000-00-0,,3,GALLON(S),CAUSTIC SODA,YES,0,UNKNOWN AMOUNT
757272,OUN,000000-00-0,,15,UNKNOWN AMOUNT,UNKNOWN OIL,YES,15,UNKNOWN AMOUNT
757274,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
757275,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,UNKNOWN,0,UNKNOWN AMOUNT
757275,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOLVENTS,UNKNOWN,0,UNKNOWN AMOUNT
757276,NCC,000000-00-0,,20,POUND(S),NOX,NO,,
757277,NTX,010102-43-9,,59.3,POUND(S),NITRIC OXIDE,NO,,
757278,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
757279,OIL,000000-00-0,,4,QUART(S),OIL: CRUDE,YES,4,QUART(S)
757280,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757281,OMT,000000-00-0,,1,PINT(S),"OIL, MISC: MOTOR",YES,1,PINT(S)
757281,ODS,000000-00-0,,3,OUNCE(S),OIL: DIESEL,YES,3,OUNCE(S)
757282,CHX,000110-82-7,,1,BARREL(S),CYCLOHEXANE,YES,1,BARREL(S)
757283,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757284,ONG,000000-00-0,,66,OTHER,NATURAL GAS,NO,,
757287,CCB,000075-20-7,,100,POUND(S),CALCIUM CARBIDE,YES,100,POUND(S)
757290,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757291,NCC,000000-00-0,,0.5,QUART(S),SLOP  OIL,YES,0.5,QUART(S)
757293,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
757294,NCC,000000-00-0,,10.24,POUND(S),NITROGEN OXIDE,NO,,
757295,OTH,000000-00-0,,1,GALLON(S),PAINT,YES,1,GALLON(S)
757297,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
757298,NCC,000000-00-0,,23.87,POUND(S),NITROGEN OXIDE,NO,,
757299,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
757300,NTO,000000-00-0,,11,POUND(S),NITROUS OXIDE,NO,,
757301,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757303,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
757304,OLB,000000-00-0,,2,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
757305,NCC,000000-00-0,,188,POUND(S),NITROGEN OXIDE,NO,,
757305,NCC,000000-00-0,,584,POUND(S),NITROGEN DIOXIDE,NO,,
757306,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757307,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
757309,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757310,NCC,000000-00-0,,50000000,CUBIC FEET,TREATED GAS,NO,,
757311,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757312,NCC,000000-00-0,,6000,POUND(S),NITROGEN OXIDE,NO,,
757312,SFD,000000-00-0,,2500,POUND(S),SULFUR DIOXIDE,NO,,
757312,NCC,000000-00-0,,1000,POUND(S),NITROGEN DIOXIDE,NO,,
757312,HDS,007783-06-4,,300,POUND(S),HYDROGEN SULFIDE,NO,,
757312,BNZ,000071-43-2,,30,POUND(S),BENZENE,NO,,
757313,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757314,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDES,NO,,
757315,OMT,000000-00-0,,10,GALLON(S),"OIL, MISC: MOTOR",YES,10,GALLON(S)
757316,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
757317,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
757318,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,CUP(S)
757319,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
757320,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
757321,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
757322,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,QUART(S)
757323,OWA,000000-00-0,,1,CUP(S),WASTE OIL,YES,1,CUP(S)
757325,OUN,000000-00-0,,1,QUART(S),UNKNOWN OIL,YES,1,QUART(S)
757326,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
