SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1175522,OIL,000000-00-0,,63.23,GALLON(S),OIL: CRUDE,YES,63.23,GALLON(S)
1175524,OTW,000000-00-0,,2,QUART(S),"OIL, FUEL: NO. 2",NO,,
1175525,DZB,000000-00-0,,1,BARREL(S),SALT WATER,NO,,
1175526,ODS,000000-00-0,,45,GALLON(S),OIL: DIESEL,NO,,
1175528,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175529,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175534,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,NO,,
1175535,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175537,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175537,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175538,MCR,007439-97-6,,2,TABLESPOON(S),MERCURY,NO,,
1175539,OTH,000000-00-0,,0,UNKNOWN AMOUNT,GAS OIL,YES,0,UNKNOWN AMOUNT
1175540,OWA,000000-00-0,,65,GALLON(S),WASTE OIL WITH WATER,YES,0,UNKNOWN AMOUNT
1175541,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1175542,OSX,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 6",YES,10,GALLON(S)
1175543,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1175544,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
1175545,OIL,000000-00-0,,25,BARREL(S),OIL: CRUDE,NO,,
1175547,LNG,000000-00-0,,3,BARREL(S),LIQUEFIED NATURAL GAS,NO,,
1175549,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1175550,DZB,000000-00-0,,100,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),YES,100,BARREL(S)
1175551,MAR,000000-00-0,,1,EACH,MARINE BATTERY,YES,1,EACH
1175552,OHY,000000-00-0,,3,DROP(S),HYDRAULIC OIL,YES,3,DROP(S)
1175553,OOD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,5,GALLON(S)
1175554,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1175555,UNK,000000-00-0,,0.5,GALLON(S),UNKNOWN MATERIAL,NO,,
1175556,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1175557,DZB,000000-00-0,,40,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),YES,35,BARREL(S)
1175557,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,1.5,BARREL(S)
1175558,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1175558,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
1175559,NCC,000000-00-0,,3000,BARREL(S),"PRODUCED WATER, HIGH CHLORIDE",YES,0,UNKNOWN AMOUNT
1175560,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1175561,OMN,000000-00-0,,30,GALLON(S),"OIL, MISC: MINERAL",YES,25,GALLON(S)
1175562,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175563,OMN,000000-00-0,,1,TABLESPOON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
1175564,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1175565,OOD,000000-00-0,,60,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1175567,OWA,000000-00-0,,10,GALLON(S),WASTE OIL,YES,2,GALLON(S)
1175568,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
1175571,OOD,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1175572,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1175573,DZB,000000-00-0,,1100,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),YES,0,UNKNOWN AMOUNT
1175574,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175575,OIL,000000-00-0,,3,GALLON(S),OIL: CRUDE,YES,3,GALLON(S)
1175576,OTH,000000-00-0,,110,GALLON(S),OTHER OIL(UN1268 CLASS 3 PETROLEUM DISTILLATES),YES,0,UNKNOWN AMOUNT
1175577,UNK,000000-00-0,,265,GALLON(S),"HAZARDOUS WASTE, LIQUID, N.O.S.",NO,,
1175579,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,15,GALLON(S)
1175581,NCC,000000-00-0,,265,GALLON(S),"ENVIRONMENTALLY HAZARDOUS LIQUID, N.O.S. (UN3082)",NO,,
1175582,OMT,000000-00-0,,55,GALLON(S),"OIL, MISC: MOTOR (USED)",NO,,
1175583,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1175584,HCL,007647-01-0,,0,UNKNOWN AMOUNT,MURIATIC ACID,NO,,
1175584,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
1175584,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1175585,AMA,007664-41-7,,30,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1175586,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,NO,,
1175587,OTH,000000-00-0,,0.5,GALLON(S),PYGAS,YES,0.5,GALLON(S)
1175588,OHY,000000-00-0,,40,GALLON(S),HYDRAULIC OIL,NO,,
1175589,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL MIXED WITH WATER,UNKNOWN,0,UNKNOWN AMOUNT
1175589,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1175590,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175591,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,0.25,CUP(S)
1175595,OHY,000000-00-0,,8,OUNCE(S),HYDRAULIC OIL,YES,8,OUNCE(S)
1175596,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1175601,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175602,OMN,000000-00-0,,1700,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1175603,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175604,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175605,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175606,GAS,000000-00-0,,2000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175608,NCC,000000-00-0,,0,UNKNOWN AMOUNT,QUATERNARY AMINE,NO,,
1175608,IPA,000000-00-0,,55,GALLON(S),ISOPROPYL ALCOHOL,NO,,
1175611,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1175612,OWA,000000-00-0,,20,GALLON(S),WASTE OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175613,DZB,000000-00-0,,100,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1175616,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ELECTROCOAT PAINT,YES,0,UNKNOWN AMOUNT
1175619,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175620,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175621,ACT,000067-64-1,,25,GALLON(S),ACETONE,NO,,
1175623,NCC,000000-00-0,,3,POUND(S),ASBESTOS,NO,,
1175625,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,10,GALLON(S)
1175626,SSN,000000-00-0,,50,GALLON(S),SODIUM SILICATE SOLUTION,NO,,
1175627,JPE,000000-00-0,,1.5,GALLON(S),JET FUEL: JP-8,NO,,
1175628,LNG,000000-00-0,,1,GALLON(S),LIQUEFIED NATURAL GAS,NO,,
1175631,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1175632,SSF,000000-00-0,,300,GALLON(S),SODIUM SULFITE,YES,300,GALLON(S)
1175633,AMA,007664-41-7,,200,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1175634,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1175635,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1175637,NCC,000000-00-0,,269,GALLON(S),MX1-1420,NO,,
1175637,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1175637,ETB,000100-41-4,,0,UNKNOWN AMOUNT,ETHYLBENZENE,NO,,
1175637,ABS,000000-00-0,,0,UNKNOWN AMOUNT,ALKYLBENZENESULFONIC ACID,NO,,
1175637,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
1175637,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,NO,,
1175638,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175639,OTH,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE,YES,0,UNKNOWN AMOUNT
1175640,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1175641,MCR,007439-97-6,,0.25,CUP(S),MERCURY,NO,,
1175642,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1175644,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1175645,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175646,OHY,000000-00-0,,70,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175647,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175648,AMA,007664-41-7,,140,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1175649,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1175649,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175650,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175651,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175651,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175652,TPT,000000-00-0,,0,UNKNOWN AMOUNT,TURPENTINE,YES,0,UNKNOWN AMOUNT
1175652,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175653,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1175655,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,3,CUP(S)
1175658,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1175659,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
1175660,NCC,000000-00-0,,0,UNKNOWN AMOUNT,STABALIZED LIQUID YEAST,UNKNOWN,0,UNKNOWN AMOUNT
1175661,OOD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1175662,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1175663,ONG,000000-00-0,,12.655,MIL CBF,NATURAL GAS,NO,,
1175664,DCO,000334-48-5,,50,GALLON(S),CAPRIC ACID,YES,0,UNKNOWN AMOUNT
1175665,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175669,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,50,GALLON(S)
1175670,NCC,000000-00-0,,0,UNKNOWN AMOUNT,F037,YES,0,UNKNOWN AMOUNT
1175671,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1175672,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DIELECTRIC FLUID,NO,,
1175673,OLB,000000-00-0,,1,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1175674,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175675,OMN,000000-00-0,,40,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1175676,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175677,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175678,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175679,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175680,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175681,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175682,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175683,NCC,000000-00-0,,300,GALLON(S),"SOLVENT- PROPANONE, BUTANONE, METHANOL",NO,,
1175683,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,NO,,
1175684,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175686,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1175687,OTH,000000-00-0,,12,BARREL(S),OTHER OIL,NO,,
1175689,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHEESE RESIDUE WATER,YES,50,GALLON(S)
1175690,OIL,000000-00-0,,0.215,GALLON(S),OIL: CRUDE,YES,0.215,GALLON(S)
1175691,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1175692,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1175693,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1175694,NCC,000000-00-0,,2,GALLON(S),CHICKEN FAT,YES,2,GALLON(S)
1175695,OIL,000000-00-0,,15.06,GALLON(S),OIL: CRUDE,YES,15.06,GALLON(S)
1175696,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
1175698,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREY BALLAST WATER,YES,0,UNKNOWN AMOUNT
1175699,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175700,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175701,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1175702,UNK,000000-00-0,,8,GALLON(S),UNKNOWN MATERIAL (TESTED POSITIVE FOR PCB 500+ PPM),NO,,
1175703,AMA,007664-41-7,,2100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1175706,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175707,NCC,000000-00-0,,750,POUND(S),CARBON BLACK (IN POWDER FORM),NO,,
1175708,UNK,000000-00-0,,8,GALLON(S),UNKNOWN MATERIAL,NO,,
1175708,PCB,000000-00-0,,500,PART(S) PER MILLION,POLYCHLORINATED BIPHENYLS,NO,,
1175709,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175709,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175710,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175712,GAS,000000-00-0,,0.25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175713,BSS,000000-00-0,,5,GALLON(S),BILGE SLOPS / OIL,YES,5,GALLON(S)
1175715,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175717,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175718,CSS,000000-00-0,,10,GALLON(S),CAUSTIC SODA SOLUTION,YES,10,GALLON(S)
1175720,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1175721,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1175722,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175723,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175724,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1175724,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1175725,OTH,000000-00-0,,1,CUP(S),OTHER OIL,YES,1,CUP(S)
1175726,GAS,000000-00-0,,35,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1175727,OTH,000000-00-0,,2,TABLESPOON(S),FISH SCREEN OIL,YES,2,TABLESPOON(S)
1175728,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175729,OOD,000000-00-0,,80,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1175730,AMA,007664-41-7,,850,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1175731,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1175731,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1175732,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1175733,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,CUP(S)
1175734,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175735,BSS,000000-00-0,,200,GALLON(S),BILGE SLOPS (FROM THE SLOP TANK),YES,200,GALLON(S)
1175737,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NON-POTABLE WATER,YES,0,UNKNOWN AMOUNT
1175738,GAS,000000-00-0,,60,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1175739,NCC,000000-00-0,,1,GALLON(S),"PESTICIDE, APPLIED BIOCHEMIST AQUASHADE ORGANIC PLANT GROWTH CONTROL",YES,0,UNKNOWN AMOUNT
1175740,NCC,000000-00-0,,1000,POUND(S),K050 LISTED WASTE,NO,,
1175741,DZB,000000-00-0,,5,GALLON(S),DRILLING BRINE (WITH ZINC SALTS),YES,1,GALLON(S)
1175742,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,NO,,
1175743,NCC,000000-00-0,,2,GALLON(S),SOYBEAN SOAP STOCK,NO,,
1175745,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1175746,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ACIDIC WATER (PH LESS THAN 2),UNKNOWN,0,UNKNOWN AMOUNT
1175747,OIL,000000-00-0,,20,BARREL(S),OIL: CRUDE,NO,,
1175748,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
1175751,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
1175752,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175753,OIL,000000-00-0,,14.22,GALLON(S),OIL: CRUDE,YES,14.22,GALLON(S)
1175754,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175755,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1175757,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,UNKNOWN,5,GALLON(S)
1175758,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1175759,OLB,000000-00-0,,5,DROP(S),"OIL, MISC: LUBRICATING",YES,2,DROP(S)
1175762,NCC,000000-00-0,,50,GALLON(S),CHEMTREAT CL4079 (CAS 2809-21-4),NO,,
1175769,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1175775,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175776,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175777,OIL,000000-00-0,,250,BARREL(S),OIL: CRUDE,NO,,
1175778,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1175779,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1175780,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1175781,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175785,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175787,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1175788,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1175789,ODS,000000-00-0,,1000,GALLON(S),OIL: DIESEL,NO,,
1175790,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
1175792,NCC,000000-00-0,,200,POUND(S),FERTILIZER,NO,,
1175793,MAL,000000-00-0,,5000,POUND(S),METHANOL,NO,,
1175794,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
1175795,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175797,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1175798,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OILY WATER,YES,0,UNKNOWN AMOUNT
1175801,JPV,000000-00-0,,1,GALLON(S),"JET FUEL: JP-5 (KEROSENE, HEAVY)",YES,1,GALLON(S)
1175802,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1175802,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1175803,EGL,000107-21-1,,1.5,GALLON(S),ETHYLENE GLYCOL,YES,1.5,GALLON(S)
1175805,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1175806,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175807,OLB,000000-00-0,,20,DROP(S),"OIL, MISC: LUBRICATING ENVIRONMENTAL ACCEPTABLE LUBRICATE ( SCH AWARE 68)",YES,20,DROP(S)
1175808,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,3,GALLON(S)
1175809,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OILY WATER MIX (BILGE WATER),YES,0,UNKNOWN AMOUNT
1175811,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175815,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1175816,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175817,OLB,000000-00-0,,25,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1175818,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
1175819,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1175820,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175822,GAS,000000-00-0,,1,QUART(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1175825,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1175826,HCL,007647-01-0,,19000,POUND(S),MURIATIC ACID,UNKNOWN,0,UNKNOWN AMOUNT
1175827,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175829,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1175831,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,NO,,
1175832,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1175835,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1175835,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
