SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1080100,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
1080101,OVG,000000-00-0,,4,GALLON(S),"OIL, EDIBLE: VEGETABLE",YES,2,GALLON(S)
1080102,ODS,000000-00-0,,250,GALLON(S),OIL: DIESEL,NO,,
1080103,EGL,000107-21-1,,10,GALLON(S),ETHYLENE GLYCOL,YES,2,GALLON(S)
1080104,OIL,000000-00-0,,0.026,GALLON(S),OIL: CRUDE,YES,0.026,GALLON(S)
1080105,ODS,000000-00-0,,900,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1080106,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080107,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080108,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080109,JPE,000000-00-0,,25,GALLON(S),JET FUEL: JP-8,NO,,
1080110,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080111,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080112,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1080113,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080114,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1080115,JPE,000000-00-0,,1000,GALLON(S),JET FUEL: JP-8,NO,,
1080116,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080117,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080118,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080119,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
1080120,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1080121,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1080121,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1080122,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
1080123,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,NO,,
1080123,NCC,000000-00-0,,110,BARREL(S),SALT WATER,NO,,
1080124,NCC,000000-00-0,,1000,GALLON(S),RAW SEWAGE,NO,,
1080125,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080126,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD,YES,0,UNKNOWN AMOUNT
1080127,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1080128,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
1080129,NCC,000000-00-0,,60,GALLON(S),LAWN FERTALIZER,NO,,
1080130,UNK,000000-00-0,,1,CUP(S),UNKNOWN MATERIAL,NO,,
1080132,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1080133,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1080134,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1080136,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080137,MCR,007439-97-6,,3,DROP(S),MERCURY,NO,,
1080139,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080140,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080140,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080141,NCC,000000-00-0,,40,GALLON(S),COCA COLA SYRUP,YES,40,GALLON(S)
1080142,NCC,000000-00-0,,40,GALLON(S),GRAMOXONE SL (PARAQUAT DICHLORIDE),NO,,
1080143,NCC,000000-00-0,,10,GALLON(S),LATEX WATER BASED PAINT,YES,6,GALLON(S)
1080144,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
1080146,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
1080147,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,NO,,
1080149,NCC,000000-00-0,,4,GALLON(S),CORN,NO,,
1080151,OIL,000000-00-0,,40,BARREL(S),OIL: CRUDE,NO,,
1080153,NCC,000000-00-0,,3,GALLON(S),FLOOR WAX,NO,,
1080154,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,NO,,
1080157,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080158,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
1080159,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080160,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080161,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080162,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
1080164,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
1080165,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1080166,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1080167,JPE,000000-00-0,,400,GALLON(S),JET FUEL: JP-8,NO,,
1080168,AMA,007664-41-7,,5,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1080169,OLB,000000-00-0,,1,TABLESPOON(S),"OIL, MISC: LUBRICATING",YES,1,TABLESPOON(S)
1080171,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080175,EGL,000107-21-1,,200,GALLON(S),ETHYLENE GLYCOL,NO,,
1080177,AMA,007664-41-7,,1300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1080178,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1080182,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1080183,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080185,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080186,NCC,000000-00-0,,75,GALLON(S),TACK,NO,,
1080187,OOD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
1080188,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080189,OOD,000000-00-0,,1,TABLESPOON(S),"OIL, FUEL: NO. 1-D",YES,1,TABLESPOON(S)
1080190,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
1080191,NCC,000000-00-0,,5,TON(S),COAL,NO,,
1080192,AMA,007664-41-7,,1000,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1080193,OHY,000000-00-0,,10,LITER(S),HYDRAULIC OIL,YES,10,LITER(S)
1080195,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
1080196,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,NO,,
1080198,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080199,ACT,000067-64-1,,5500,POUND(S),ACETONE,NO,,
1080200,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1080202,NCC,000000-00-0,,100,GALLON(S),TREATED WASTE WATER,NO,,
1080203,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080205,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080206,OMN,000000-00-0,,4,LITER(S),"OIL, MISC: MINERAL",NO,,
1080207,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080208,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080209,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080211,GAS,000000-00-0,,70,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080212,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (CONDENSATE),YES,0,UNKNOWN AMOUNT
1080213,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1080213,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
1080214,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080215,OIL,000000-00-0,,0.21,GALLON(S),OIL: CRUDE,YES,0.21,GALLON(S)
1080218,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080221,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1080221,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1080222,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080224,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1080225,ACT,000067-64-1,,0,UNKNOWN AMOUNT,ACETONE,UNKNOWN,0,UNKNOWN AMOUNT
1080225,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1080227,GAS,000000-00-0,,13,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1080230,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080232,OTH,000000-00-0,,1500,GALLON(S),WASTE WATER,NO,,
1080234,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080236,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1080237,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1080238,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080239,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080240,OTH,000000-00-0,,60,BARREL(S),CONDENSATE,NO,,
1080243,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080244,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080245,GAS,000000-00-0,,3,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080246,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1080247,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN,NO,,
1080247,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
1080247,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1080247,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
1080248,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1080249,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080250,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,NO,,
1080251,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080252,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1080254,ODS,000000-00-0,,2,QUART(S),OIL: DIESEL,NO,,
1080255,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1080256,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,10,GALLON(S)
1080257,SHD,001310-73-2,,1000,POUND(S),SODIUM HYDROXIDE,NO,,
1080258,DRM,000000-00-0,,15,GALLON(S),DRILLING MUD (LOW TOXICITY),YES,15,GALLON(S)
1080259,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080260,OTH,000000-00-0,,0.00135,GALLON(S),BIOCIDE,YES,0.00135,GALLON(S)
1080261,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1080264,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080265,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1080266,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1080267,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080268,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080270,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080271,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE,YES,0.5,GALLON(S)
1080272,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
1080274,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080276,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080277,NCC,000000-00-0,,0,UNKNOWN AMOUNT,EDTA (CAS 10378-23-1),YES,0,UNKNOWN AMOUNT
1080281,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080282,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1080282,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1080283,AMA,007664-41-7,,10,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1080288,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080289,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1080292,SFD,000000-00-0,,626,POUND(S),SULFUR DIOXIDE,NO,,
1080293,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080294,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080295,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080296,OSB,000000-00-0,,1,LITER(S),"OIL, EDIBLE: SOYA BEAN",NO,,
1080297,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1080298,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1080299,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,YES,30,GALLON(S)
1080300,OHY,000000-00-0,,2,LITER(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1080301,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,YES,30,GALLON(S)
1080303,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1080304,PCB,000000-00-0,,4,GALLON(S),POLYCHLORINATED BIPHENYLS,NO,,
1080305,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1080306,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
1080307,OUN,000000-00-0,,0.04,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0.04,GALLON(S)
1080308,OMN,000000-00-0,,90,GALLON(S),"OIL, MISC: MINERAL",NO,,
1080310,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
1080311,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
1080312,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1080313,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
1080314,DRM,000000-00-0,,2,GALLON(S),DRILLING MUD (LOW TOXICITY),YES,2,GALLON(S)
1080315,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1080316,OLB,000000-00-0,,3,DROP(S),"OIL, MISC: LUBRICATING",YES,3,DROP(S)
1080317,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
1080318,OMT,000000-00-0,,1,CUP(S),"OIL, MISC: MOTOR",YES,1,CUP(S)
1080319,OTW,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1080320,ASP,000000-00-0,,0,UNKNOWN AMOUNT,ASPHALT,YES,0,UNKNOWN AMOUNT
1080321,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080322,OHY,000000-00-0,,4,GALLON(S),HYDRAULIC OIL,YES,4,GALLON(S)
1080323,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1080324,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,NO,,
1080326,OHY,000000-00-0,,12,OUNCE(S),HYDRAULIC OIL,YES,12,OUNCE(S)
1080327,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080328,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080329,NCC,000000-00-0,,0,UNKNOWN AMOUNT,STORM DRAIN WATER,YES,0,UNKNOWN AMOUNT
1080330,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1080332,OIL,000000-00-0,,200,BARREL(S),OIL: CRUDE,YES,200,BARREL(S)
1080333,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080334,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1080335,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,YES,3,BARREL(S)
1080336,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080337,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080338,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1080339,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1080340,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
1080342,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (DIRT CONTAMINATED WITH OIL & GASOLINE),NO,,
1080343,NCC,000000-00-0,,20,GALLON(S),RAW SEWAGE,UNKNOWN,0,UNKNOWN AMOUNT
1080344,OTH,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE,YES,0,UNKNOWN AMOUNT
1080345,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,NO,,
1080346,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080347,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080349,OTH,000000-00-0,,500,GALLON(S),OTHER OIL  (USED OIL MIXED WITH RAIN WATER),NO,,
1080350,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080351,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
1080352,AMC,012125-02-9,,3,DROP(S),AMMONIUM CHLORIDE,YES,3,DROP(S)
1080353,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080355,NCC,000000-00-0,,1,POUND(S),(FO3Y) HAZMAT,NO,,
1080357,OIL,000000-00-0,,5.4,OUNCE(S),OIL: CRUDE,YES,5.4,OUNCE(S)
1080358,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080359,OTH,000000-00-0,,0,UNKNOWN AMOUNT,JET A,NO,,
1080360,OVG,000000-00-0,,8500000,GALLON(S),"OIL, EDIBLE: VEGETABLE",NO,,
1080361,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
1080362,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080363,NCC,000000-00-0,,150,POUND(S),SANDS,NO,,
1080364,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1080365,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080366,OIL,000000-00-0,,0.84,GALLON(S),OIL: CRUDE,YES,0.84,GALLON(S)
1080367,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1080368,OUN,000000-00-0,,300,GALLON(S),UNKNOWN OIL,NO,,
1080369,OMT,000000-00-0,,1,OUNCE(S),"OIL, MISC: MOTOR",YES,1,OUNCE(S)
1080370,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1080370,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
1080370,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080372,OUN,000000-00-0,,5,GALLON(S),UNKNOWN OIL,YES,5,GALLON(S)
1080373,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080374,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,UNKNOWN,0,UNKNOWN AMOUNT
1080375,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GRAY WATER,YES,0,UNKNOWN AMOUNT
1080376,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1080377,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1080378,ODS,000000-00-0,,35,GALLON(S),OIL: DIESEL,NO,,
1080380,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080381,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1080382,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
1080383,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080384,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE PAINT,NO,,
1080385,OTH,000000-00-0,,10,GALLON(S),CONDENSATE,YES,10,GALLON(S)
1080386,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
1080388,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
1080388,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRASH,NO,,
1080388,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1080389,RFG,000000-00-0,,400,POUND(S),REFRIGERANT GASES,NO,,
1080390,DRM,000000-00-0,,100,GALLON(S),DRILLING MUD (LOW TOXICITY),YES,100,GALLON(S)
1080392,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080393,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",UNKNOWN,0,UNKNOWN AMOUNT
1080394,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080395,MCR,007439-97-6,,16,OUNCE(S),MERCURY,NO,,
1080396,OMT,000000-00-0,,100,GALLON(S),"OIL, MISC: MOTOR",NO,,
1080397,OHY,000000-00-0,,2,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
1080398,BNZ,000071-43-2,,15,POUND(S),BENZENE,NO,,
1080399,OIL,000000-00-0,,0.00049,BARREL(S),OIL: CRUDE,YES,0.00049,BARREL(S)
1080400,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1080401,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,YES,0,UNKNOWN AMOUNT
1080402,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080403,AMA,007664-41-7,,2000,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1080404,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
1080405,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,YES,1,PINT(S)
1080407,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080408,NCC,000000-00-0,,10,GALLON(S),UN CODE 1263,NO,,
1080409,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1080410,OIL,000000-00-0,,0.5,CUP(S),CRUDE OIL/WATER MIXTURE,YES,0.5,CUP(S)
