SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
799081,NCC,000000-00-0,,1,UNKNOWN AMOUNT,PAINT,YES,0,UNKNOWN AMOUNT
799082,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
799083,NCC,000000-00-0,,30,POUND(S),D007 CHROMIUM,NO,,
799084,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",NO,,
799085,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799086,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799087,ODS,000000-00-0,,900,GALLON(S),OIL: DIESEL,NO,,
799090,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799091,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,YES,5,BARREL(S)
799092,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,YES,1,BARREL(S)
799093,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
799094,NCC,000000-00-0,,70,POUND(S),NOX,NO,,
799095,NCC,000000-00-0,,263,POUND(S),NOX,NO,,
799096,NCC,000000-00-0,,38,POUND(S),NOX,NO,,
799097,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,YES,75,GALLON(S)
799098,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
799098,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
799099,AMA,007664-41-7,,10,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
799100,OTH,000000-00-0,,5,BARREL(S),OTHER OIL - SLOP OIL MIXTURE,UNKNOWN,0,UNKNOWN AMOUNT
799103,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
799104,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
799105,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
799105,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHLOROMETHYL METHYL ETHER,NO,,
799106,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
799107,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
799109,OTH,000000-00-0,,0,UNKNOWN AMOUNT,SLOP OIL,YES,0,UNKNOWN AMOUNT
799122,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
799123,ACN,000107-13-1,,151,POUND(S),ACRYLONITRILE,NO,,
799124,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799124,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
799125,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799126,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
799127,NCC,000000-00-0,,1500,GALLON(S),SODIUM HYPOCHLORITE 10.5 PERCENT SOLUTION,UNKNOWN,0,UNKNOWN AMOUNT
799128,NCC,000000-00-0,,10,GALLON(S),GLYPHOSATE (ROUNDUP WEEDKILLER),NO,,
799129,NTX,010102-43-9,,67,POUND(S),NITRIC OXIDE,NO,,
799131,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PARAFIN INHIBITOR CHEMICAL,YES,0,UNKNOWN AMOUNT
799132,CDO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON DIOXIDE,NO,,
799133,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799134,NCC,000000-00-0,,10,POUND(S),OXIDES OF NITROGEN,NO,,
799135,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799136,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799137,NCC,000000-00-0,,13.14,POUND(S),NITROGEN OXIDES,NO,,
799137,NCC,000000-00-0,,12.49,POUND(S),NITROGEN OXIDE,NO,,
799138,NCC,000000-00-0,,4000,POUND(S),NOX,NO,,
799139,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
799140,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799144,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DIESEL EXHAUST,NO,,
799145,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799146,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799147,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799148,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
799149,NCC,000000-00-0,,23.76,POUND(S),VOC'S,NO,,
799149,NCC,000000-00-0,,2685.01,POUND(S),NOX,NO,,
799149,NCC,000000-00-0,,2595.91,POUND(S),NITROGEN DIOXIDE,NO,,
799149,NTX,010102-43-9,,89.1,POUND(S),NITRIC OXIDE,NO,,
799149,HCN,000074-90-8,,71.28,POUND(S),HYDROGEN CYANIDE,NO,,
799149,CMO,000000-00-0,,831.64,POUND(S),CARBON MONOXIDE,NO,,
799149,ATN,000075-05-8,,23.76,POUND(S),ACETONITRILE,NO,,
799149,ACN,000107-13-1,,23.76,POUND(S),ACRYLONITRILE,NO,,
799150,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799151,OTH,000000-00-0,,4,GALLON(S),OTHER OIL; HEAVY OIL,YES,2,GALLON(S)
799152,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,5,GALLON(S)
799153,OTD,000000-00-0,,4000,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
799154,OUN,000000-00-0,,50,BARREL(S),UNKNOWN OIL,YES,50,BARREL(S)
799155,OTH,000000-00-0,,0,UNKNOWN AMOUNT,AROMATIC TOWER BOTTOMS,YES,0,UNKNOWN AMOUNT
799156,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIALS,UNKNOWN,0,UNKNOWN AMOUNT
799158,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
799159,OLB,000000-00-0,,3,GALLON(S),"OIL, MISC: LUBRICATING",YES,1,GALLON(S)
799160,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
799161,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
799162,CLX,007782-50-5,,125,POUND(S),CHLORINE GASES,NO,,
799163,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799164,OTH,000000-00-0,,1,GALLON(S),REFINED OIL,YES,1,GALLON(S)
799165,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799166,NCC,000000-00-0,,0.5,GALLON(S),NATURAL GAS CONDENSATE,YES,0.5,GALLON(S)
799167,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FREON,NO,,
799168,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
799169,CRF,000000-00-0,,17.6,POUND(S),CHLOROFORM,NO,,
799170,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799171,OOD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 1-D",YES,100,GALLON(S)
799174,NCC,000000-00-0,,2000,GALLON(S),UNTREATED SEWAGE,NO,,
799175,SFA,007664-93-9,,3100,POUND(S),SULFURIC ACID,NO,,
799176,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
799177,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AP-7,YES,0,UNKNOWN AMOUNT
799177,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ULTRA LINE STRIPPER,YES,0,UNKNOWN AMOUNT
799180,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
799181,OUN,000000-00-0,,0.06,GALLON(S),UNKNOWN OIL,YES,0.06,GALLON(S)
799183,NCC,000000-00-0,,55,GALLON(S),PRAESTOL K136L,NO,,
799184,NCC,000000-00-0,,300,GALLON(S),SULFURIC ACID,NO,,
799184,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FIRE DEBRIS,NO,,
799185,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
799186,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799187,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799188,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE AND WATER,YES,0,UNKNOWN AMOUNT
799191,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
799191,OTH,000000-00-0,,0,UNKNOWN AMOUNT,USED OIL,NO,,
799193,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
799194,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799195,NCC,000000-00-0,,1,GALLON(S),ALKYLSULFONIC ACID,NO,,
799196,BNZ,000071-43-2,,92,POUND(S),BENZENE,NO,,
799197,NCC,000000-00-0,,23,POUND(S),NITROGEN DIOXIDE,NO,,
799198,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOY BEAN,YES,0,UNKNOWN AMOUNT
799199,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PHOTO LAB CHEMICALS/ PRINTING CHEMICALS,UNKNOWN,0,UNKNOWN AMOUNT
799200,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
799201,OUN,000000-00-0,,1,CUP(S),UNKNOWN OIL,YES,1,CUP(S)
799202,NCC,000000-00-0,,600,POUND(S),NITROGEN OXIDE,NO,,
799202,CMO,000000-00-0,,9000,POUND(S),CARBON MONOXIDE,NO,,
799202,IBT,000000-00-0,,5200,POUND(S),ISOBUTANE,NO,,
799205,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
799206,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
799207,MAR,000000-00-0,,1,EACH,BATTERY # 09-008319,YES,1,EACH
799208,NTX,010102-43-9,,28,POUND(S),NITRIC OXIDE,NO,,
799209,PRP,000000-00-0,,350,BARREL(S),PROPANE,NO,,
799210,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERIES,NO,,
799210,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTO PARTS,NO,,
799210,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SHINGLES,NO,,
799210,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TIRES,NO,,
799211,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
799211,OTH,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGIRATION OIL,NO,,
799212,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799213,NCC,000000-00-0,,80,BARREL(S),PRODUCED WATER,YES,20,BARREL(S)
799214,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDE,NO,,
799215,PCB,000000-00-0,,2,QUART(S),POLYCHLORINATED BIPHENYLS,NO,,
799216,OTD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
799217,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GUM ARABIC,YES,0,UNKNOWN AMOUNT
799217,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ETCH (ACID),YES,0,UNKNOWN AMOUNT
799217,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BLANKET WASH,YES,0,UNKNOWN AMOUNT
799218,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
799219,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799220,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799221,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
799222,OTH,000000-00-0,,0.03,GALLON(S),OTHER OIL/ENGINE OIL,YES,0.03,GALLON(S)
799223,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OIL & GAS MIXTURE,NO,,
799224,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
799225,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
799225,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
799226,OHY,000000-00-0,,6,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
799227,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
799228,OUN,000000-00-0,,1.07,GALLON(S),UNKNOWN OIL,YES,1.07,UNKNOWN AMOUNT
799229,NCC,000000-00-0,,66,POUND(S),NITROGEN OXIDES,NO,,
799230,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
799230,NCC,000000-00-0,,22,BARREL(S),PRODUCED WATER,NO,,
799231,NCC,000000-00-0,,83,POUND(S),THERMAL NITROGEN OXIDES,NO,,
799231,CMO,000000-00-0,,166,POUND(S),CARBON MONOXIDE,NO,,
799231,NCC,000000-00-0,,146,POUND(S),ISOOCTENE,NO,,
799231,NCC,000000-00-0,,146,POUND(S),ISOBUTENE,NO,,
799232,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
799233,ONG,000000-00-0,,40.04,POUND(S),NATURAL GAS,NO,,
799234,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,20,GALLON(S)
799235,ODS,000000-00-0,,84,GALLON(S),OIL: DIESEL,NO,,
799236,AMA,007664-41-7,,300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
799237,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
799240,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BUNKER OIL,YES,0,UNKNOWN AMOUNT
799241,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799242,SHD,001310-73-2,,1496,POUND(S),SODIUM HYDROXIDE,NO,,
799243,GAS,000000-00-0,,30,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
799244,OTH,000000-00-0,,0.1,GALLON(S),OIL AND WATER MIXTURE,YES,0.1,GALLON(S)
799245,OTF,000000-00-0,,11,GALLON(S),"OIL, MISC: TRANSFORMER",YES,11,GALLON(S)
799246,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
799248,MTH,000000-00-0,,1,POUND(S),METHANE,NO,,
799248,ETH,000000-00-0,,95,POUND(S),ETHANE,NO,,
799248,PRP,000000-00-0,,35,POUND(S),PROPANE,NO,,
799248,BUT,000000-00-0,,2,POUND(S),BUTANE,NO,,
799248,NCC,000000-00-0,,10.32,POUND(S),NITROGEN OXIDE,NO,,
799248,NCC,000000-00-0,,0.54,POUND(S),NITROGEN DIOXIDE,NO,,
799253,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
799254,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
799255,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799256,NCC,000000-00-0,,263,POUND(S),NOX,NO,,
799257,NCC,000000-00-0,,38,POUND(S),NOX,NO,,
799258,NCC,000000-00-0,,70.68,POUND(S),NOX,NO,,
799259,PTH,001310-58-3,,40,GALLON(S),POTASSIUM HYDROXIDE,NO,,
799262,NCC,000000-00-0,,10.2,POUND(S),NITROGEN OXIDE,NO,,
799263,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",NO,,
799264,UNK,000000-00-0,,100,CUBIC FEET,UNKNOWN MATERIAL,NO,,
799265,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CARBON TETRACHLORIDE,NO,,
799265,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
799266,NTX,010102-43-9,,28,POUND(S),NITRIC OXIDE,NO,,
799267,SFA,007664-93-9,,50,GALLON(S),SULFURIC ACID,NO,,
799268,NCC,000000-00-0,,38.46,POUND(S),NITROGEN OXIDE,NO,,
799270,NCC,000000-00-0,,0,UNKNOWN AMOUNT,INDUSTRIAL SOLVENT,NO,,
799271,OTD,000000-00-0,,75,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
799272,OLB,000000-00-0,,2,GALLON(S),"OIL, MISC: LUBRICATING",YES,2,GALLON(S)
799273,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799274,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799275,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
799277,NTX,010102-43-9,,9.95,POUND(S),NITRIC OXIDE,NO,,
799277,NCC,000000-00-0,,0.52,POUND(S),NITROGEN DIOXIDE,NO,,
799278,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799278,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799279,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799280,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
799281,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FLOOR FINISHING MATERIAL,NO,,
799281,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
799281,OTH,000000-00-0,,0,UNKNOWN AMOUNT,VARIOUS OIL,NO,,
799282,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
799283,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799284,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FLOOR COATING PRODUCT,NO,,
799285,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,5,GALLON(S)
799286,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
799287,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799288,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
799289,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
799290,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
799290,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
799291,OOD,000000-00-0,,90,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
799292,NTX,010102-43-9,,81,POUND(S),NITRIC OXIDE,NO,,
799293,OTH,000000-00-0,,30,GALLON(S),PINE OIL,YES,0,UNKNOWN AMOUNT
799294,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799295,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799296,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799297,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799298,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
799299,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799300,BSS,000000-00-0,,20,GALLON(S),BILGE SLOPS,YES,20,GALLON(S)
799301,HCL,007647-01-0,,0.5,GALLON(S),HYDROCHLORIC ACID,NO,,
799302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799303,OMN,000000-00-0,,1,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
799303,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
799305,ONG,000000-00-0,,164,MIL CBF,NATURAL GAS,NO,,
799306,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
799307,OUN,000000-00-0,,100,GALLON(S),UNKNOWN OIL,YES,100,GALLON(S)
799308,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
799309,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
799310,OHY,000000-00-0,,0.5,CUP(S),HYDRAULIC FLUID 23699,YES,0.5,CUP(S)
799311,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799312,NCC,000000-00-0,,0.5,GALLON(S),PRODUCED WATER,YES,0,UNKNOWN AMOUNT
799313,SFA,007664-93-9,,300,GALLON(S),SULFURIC ACID,NO,,
799314,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
799316,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OILY WATER MIXTURE 37,YES,0,UNKNOWN AMOUNT
799318,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,YES,0,UNKNOWN AMOUNT
799318,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
799318,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
799319,PCB,000000-00-0,,150,PART(S) PER MILLION,POLYCHLORINATED BIPHENYLS,NO,,
799320,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
799320,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
799321,OMN,000000-00-0,,4,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
799322,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
799323,ATN,000075-05-8,,23.77,POUND(S),ACETONITRILE,NO,,
799323,CMO,000000-00-0,,831.86,POUND(S),CARBON MONOXIDE,NO,,
799323,NTX,010102-43-9,,89.13,POUND(S),NITRIC OXIDE,NO,,
799323,HCN,000074-90-8,,71.3,POUND(S),HYDROGEN CYANIDE,NO,,
799323,NCC,,,23.77,POUND(S),VOLITAL ORGANIC COMPOUND,NO,,
799323,ACN,000107-13-1,,23.77,POUND(S),ACRYLONITRILE,NO,,
799325,AMA,007664-41-7,,500,POUND(S),"AMMONIA, ANHYDROUS",NO,,
799326,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
799327,NCC,000000-00-0,,30,GALLON(S),UNKNOWN MATERIALS.,NO,,
799328,OHY,000000-00-0,,2,CUP(S),HYDRAULIC OIL,YES,2,CUP(S)
799329,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799330,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
799331,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
799332,NCC,000000-00-0,,250,GALLON(S),DRYWALL CLAY,YES,0,UNKNOWN AMOUNT
799333,NCC,000000-00-0,,30,POUND(S),NOX,NO,,
799334,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799335,GAS,000000-00-0,,100,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
799336,NTX,010102-43-9,,25,POUND(S),NITRIC OXIDE,NO,,
799336,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
799337,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
799337,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
799338,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
799339,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799340,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
799342,ODS,000000-00-0,,50.89,GALLON(S),OIL: DIESEL,YES,50.89,GALLON(S)
799343,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
799344,BSS,000000-00-0,,10,GALLON(S),BILGE SLOPS,YES,10,GALLON(S)
799345,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799346,PER,000000-00-0,,200,POUND(S),PERCHLOROETHYLENE,NO,,
799350,JPE,000000-00-0,,7,GALLON(S),JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
799351,OUN,000000-00-0,,0,UNKNOWN AMOUNT,BUNKER OIL,YES,0,UNKNOWN AMOUNT
799352,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
799353,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
799354,OTW,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2",YES,2,GALLON(S)
799355,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
799356,ODS,000000-00-0,,0,GALLON(S),OIL: DIESEL,YES,0,GALLON(S)
799357,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
