SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
729772,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
729772,OTF,000000-00-0,,50,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
729773,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
729774,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729775,NCC,000000-00-0,,50,GALLON(S),MIXED ACID,NO,,
729776,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729777,NCC,000000-00-0,,1,PINT(S),POWER STEERING FLUID,YES,0,UNKNOWN AMOUNT
729781,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729783,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
729784,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SYNTHETIC COOLING LUBRICANT,YES,0,UNKNOWN AMOUNT
729785,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
729785,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDE,NO,,
729786,NCC,000000-00-0,,100,GALLON(S),SAFE-T-FRESH SYRUP (SATELLITE BRAND),YES,100,GALLON(S)
729788,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
729789,NOX,010544-72-6,,20.8,POUND(S),NITROGEN DIOXIDE,NO,,
729790,VCM,000075-01-4,,2,POUND(S),VINYL CHLORIDE,NO,,
729791,OUN,000000-00-0,,5,GALLON(S),UNKNOWN OIL,YES,5,GALLON(S)
729792,NTX,010102-43-9,,154,POUND(S),NITRIC OXIDE,NO,,
729794,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN CHEMICAL,YES,0.04,GALLON(S)
729795,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
729796,CMO,000000-00-0,,10,POUND(S),CARBON MONOXIDE,NO,,
729796,NCC,000000-00-0,,10,POUND(S),NOX,NO,,
729796,BDI,000000-00-0,,11,POUND(S),BUTADIENE,NO,,
729797,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
729797,OTF,000000-00-0,,250,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
729798,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
729799,OHY,000000-00-0,,0.1,GALLON(S),HYDRAULIC OIL,YES,0.1,GALLON(S)
729800,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOY BEAN OIL,NO,,
729800,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ALCOHOL,NO,,
729803,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,UNKNOWN,0,UNKNOWN AMOUNT
729804,NCC,000000-00-0,,1,CUP(S),DIMETHYL PHOSPHATE,NO,,
729805,NCC,000000-00-0,,5000,GALLON(S),OILY WATER,NO,,
729806,OTD,000000-00-0,,65,GALLON(S),"OIL, FUEL: NO. 2-D",YES,65,GALLON(S)
729807,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
729808,AMA,007664-41-7,,515,POUND(S),"AMMONIA, ANHYDROUS",NO,,
729809,OTD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
729810,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
729810,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",UNKNOWN,0,UNKNOWN AMOUNT
729811,OTW,000000-00-0,,1000,GALLON(S),"OIL, FUEL: NO. 2",NO,,
729812,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NICKEL,NO,,
729812,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHROMIUM,NO,,
729813,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
729814,OWA,000000-00-0,,0,GALLON(S),WASTE OIL,YES,0,GALLON(S)
729815,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729816,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
729818,BNZ,000071-43-2,,10.1,POUND(S),BENZENE,NO,,
729819,NCC,000000-00-0,,57.5,POUND(S),NITROGEN OXIDE,NO,,
729819,NCC,000000-00-0,,60.52,POUND(S),NITROGEN OXIDES,NO,,
729820,NCC,000000-00-0,,0.5,CUP(S),POLYURETHANE PAINT,YES,0.5,CUP(S)
729821,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
729822,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729823,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
729824,OIL,000000-00-0,,30,BARREL(S),OIL: CRUDE,NO,,
729825,AMA,007664-41-7,,300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
729826,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
729827,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
729828,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
729829,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BILGE WATER,YES,0,UNKNOWN AMOUNT
729831,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729833,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
729835,NCC,000000-00-0,,40,GALLON(S),MIXTURE OF SUFURIC ACID,NO,,
729836,NTO,000000-00-0,,13.58,POUND(S),NITROGEN OXIDE,NO,,
729837,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729838,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
729839,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
729840,OTH,000000-00-0,,15,GALLON(S),DIESEL FUEL MARINE,YES,0,UNKNOWN AMOUNT
729841,OTH,000000-00-0,,1,QUART(S),GEAR OIL,YES,0,UNKNOWN AMOUNT
729842,SFD,000000-00-0,,39,POUND(S),SULFUR DIOXIDE,NO,,
729842,NCC,000000-00-0,,140,POUND(S),VOLITILE ORGANIC COMPOUND,NO,,
729842,NCC,000000-00-0,,16,POUND(S),NITROGEN OXIDE,NO,,
729842,CMO,000000-00-0,,90,POUND(S),CARBON MONOXIDE,NO,,
729843,OTD,000000-00-0,,0.25,CUP(S),"OIL, FUEL: NO. 2-D",YES,0.25,CUP(S)
729844,NCC,000000-00-0,,198,POUND(S),VOLITILE ORGANIC COMPOUND,NO,,
729844,NCC,000000-00-0,,23,POUND(S),NITROGEN OXIDE,NO,,
729844,CMO,000000-00-0,,127,POUND(S),CARBON MONOXIDE,NO,,
729844,SFD,000000-00-0,,55,POUND(S),SULFUR DIOXIDE,NO,,
729845,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,YES,0,UNKNOWN AMOUNT
729846,NOX,010544-72-6,,30,POUND(S),NITROGEN OXIDE,NO,,
729847,NCC,000000-00-0,,732,POUND(S),VOLITILE ORGANIC COMPOUND,NO,,
729847,NCC,000000-00-0,,86,POUND(S),NITROGEN OXIDE,NO,,
729847,CMO,000000-00-0,,470,POUND(S),CARBON MONOXIDE,NO,,
729847,SFD,000000-00-0,,205,POUND(S),SULFUR DIOXIDE,NO,,
729848,OIL,000000-00-0,,1.43,GALLON(S),OIL: CRUDE,YES,1.43,GALLON(S)
729849,NCC,000000-00-0,,823,POUND(S),VOLITILE ORGANIC COMPOUND,NO,,
729849,NCC,000000-00-0,,97,POUND(S),NITROGEN OXIDE,NO,,
729849,CMO,000000-00-0,,529,POUND(S),CARBON MONOXIDE,NO,,
729849,SFD,000000-00-0,,230,POUND(S),SULFUR DIOXIDE,NO,,
729850,NCC,000000-00-0,,174,POUND(S),VOLITILE ORGANIC COMPOUND,NO,,
729850,NCC,000000-00-0,,20,POUND(S),NITROGEN OXIDE,NO,,
729850,CMO,000000-00-0,,112,POUND(S),CARBON MONOXIDE,NO,,
729850,SFD,000000-00-0,,48,POUND(S),SULFUR DIOXIDE,NO,,
729852,GAS,000000-00-0,,30,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
729853,GAS,000000-00-0,,2000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
729854,ODS,000000-00-0,,2,GALLON(S),DIESEL FUEL MARINE,YES,0,UNKNOWN AMOUNT
729855,ODS,000000-00-0,,28,GALLON(S),OIL: DIESEL,YES,20,GALLON(S)
729856,NOX,010544-72-6,,75,POUND(S),NITROGEN OXIDE,NO,,
729857,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN WHITE MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
729858,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729859,OTH,000000-00-0,,2,GALLON(S),VACUUM GAS OIL,YES,2,GALLON(S)
729860,CUM,000000-00-0,,500,LITER(S),CUMENE,NO,,
729861,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
729862,BNZ,000071-43-2,,24,POUND(S),BENZENE,NO,,
729863,OHY,000000-00-0,,3,DROP(S),HYDRAULIC OIL,YES,3,DROP(S)
729864,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
729865,BNZ,000071-43-2,,14.1,POUND(S),BENZENE,NO,,
729865,CMO,000000-00-0,,6047,POUND(S),CARBON MONOXIDE,NO,,
729865,ETL,000000-00-0,,397,POUND(S),ETHYLENE,NO,,
729865,NTX,010102-43-9,,105,POUND(S),NITRIC OXIDE,NO,,
729865,PPL,000000-00-0,,1957,POUND(S),PROPYLENE,NO,,
729865,ARL,000107-02-8,,25,POUND(S),ACROLEIN,NO,,
729866,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
729866,OMT,000000-00-0,,5,QUART(S),"OIL, MISC: MOTOR",NO,,
729867,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
729868,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729870,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729871,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729872,NCC,000000-00-0,,20,GALLON(S),PRODUCED WATER,NO,,
729873,NCC,000000-00-0,,123,POUND(S),CEMENT KILM DUST FLURRY,NO,,
729874,NCC,000000-00-0,,1,BARREL(S),CUMENE,NO,,
729875,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
729876,NCC,000000-00-0,,94,POUND(S),NITROGEN OXIDE,NO,,
729878,MAR,000000-00-0,,1,EACH,DELCO S2000 BATTERY #05-014310,YES,1,EACH
729880,RAM,000000-00-0,,1,QUART(S),CLASS 7 (RADIOACTIVE HAZARDOUS WASTE),NO,,
729881,NCC,000000-00-0,,69,POUND(S),NITROGEN OXIDE,NO,,
729882,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729882,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE OXIDES,NO,,
729882,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FLAMMABLE LIQUIDS,NO,,
729882,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COMBUSTABLE,NO,,
729883,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
729884,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729885,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
729886,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729888,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
729888,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
729889,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",UNKNOWN,0,UNKNOWN AMOUNT
729890,NTX,010102-43-9,,20,POUND(S),NITRIC OXIDE,NO,,
729891,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
729893,AMA,007664-41-7,,22,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
729894,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,YES,0,UNKNOWN AMOUNT
729895,HCN,000074-90-8,,0,UNKNOWN AMOUNT,HYDROGEN CYANIDE,NO,,
729895,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CARBONYL SULFIDE,NO,,
729895,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729895,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
729896,FSF,010028-22-5,,0,UNKNOWN AMOUNT,FERRIC SULFATE,NO,,
729897,OTD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
729898,OMT,000000-00-0,,40,GALLON(S),"OIL, MISC: MOTOR",NO,,
729899,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729900,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
729901,OMN,000000-00-0,,57,GALLON(S),"OIL, MISC: MINERAL",YES,5,GALLON(S)
729902,OTH,000000-00-0,,1,GALLON(S),TWO CYCLE OUTBOARD OIL,YES,1,GALLON(S)
729903,CLX,007782-50-5,,25,POUND(S),CHLORINE,NO,,
729904,NCC,000000-00-0,,500,POUND(S),DEOXIDE SULFUR,NO,,
729904,NCC,000000-00-0,,26,POUND(S),NITRATE OXIDIZE,NO,,
729907,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
729908,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
729909,NCC,000000-00-0,,486,POUND(S),VOC,NO,,
729909,NCC,000000-00-0,,80,POUND(S),NITROGEN OXIDE,NO,,
729909,CMO,000000-00-0,,437,POUND(S),CARBON MONOXIDE,NO,,
729909,SFD,000000-00-0,,92,POUND(S),SULFUR DIOXIDE,NO,,
729910,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
729911,OLB,000000-00-0,,30,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
729912,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
729914,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
729915,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,YES,0,UNKNOWN AMOUNT
729916,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
729917,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729918,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BAKER PAO35 (PARAFIN INHIBITOR),YES,0.04,GALLON(S)
729919,OTD,000000-00-0,,15,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
729920,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
729921,NOX,010544-72-6,,19.4,POUND(S),NITROGEN OXIDE,NO,,
729922,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
729923,NCC,000000-00-0,,83.9,POUND(S),NITROGEN OXIDE,NO,,
729924,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
729926,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
729926,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
729926,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ANTIFREEZE,YES,0,UNKNOWN AMOUNT
729928,OTF,000000-00-0,,1,QUART(S),"OIL, MISC: TRANSFORMER",NO,,
729932,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
729933,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
729933,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
729935,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
729936,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
729937,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729938,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
729938,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
729940,MAR,000000-00-0,,1,EACH,ONE DELCO # 08-023384,YES,1,EACH
729941,OTH,000000-00-0,,20,GALLON(S),AUTOMOTIVE OIL,NO,,
729942,NCC,000000-00-0,,37.1,POUND(S),NITROGEN OXIDE,NO,,
729944,OLB,000000-00-0,,30,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
729946,OUN,000000-00-0,,3,GALLON(S),UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
729948,OUN,000000-00-0,,20,GALLON(S),UNKNOWN OIL,YES,20,GALLON(S)
729949,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729950,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
729952,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729953,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
729953,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
729953,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
729954,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
729955,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729956,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729957,MAR,000000-00-0,,1,EACH,"DELCO, SERIAL # 08-023384",YES,1,EACH
729958,BNZ,000071-43-2,,13.9,POUND(S),BENZENE,NO,,
729959,OTD,000000-00-0,,200,GALLON(S),"OIL, FUEL: NO. 2-D",YES,200,GALLON(S)
729960,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT SOLVENT,YES,0,UNKNOWN AMOUNT
729965,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729966,NCC,000000-00-0,,58.33,POUND(S),NITROGEN OXIDE,NO,,
729966,NCC,000000-00-0,,61.4,POUND(S),NITROGEN OXIDES,NO,,
729967,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
729968,NCC,000000-00-0,,1660,POUND(S),NITROGEN OXIDE,NO,,
729968,NCC,000000-00-0,,87.39,POUND(S),NITROGEN DIOXIDE,NO,,
729968,NCC,000000-00-0,,1747.81,POUND(S),NITROGEN OXIDES,NO,,
729970,BDI,000000-00-0,,0,UNKNOWN AMOUNT,"1, 3 BUTADIENE",NO,,
729971,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FURNACE GAS,NO,,
729972,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COKE OVEN GAS,NO,,
729973,HCL,007647-01-0,,70,GALLON(S),HYDROCHLORIC ACID,YES,0,UNKNOWN AMOUNT
729974,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
729975,OIL,000000-00-0,,4,GALLON(S),OIL: CRUDE,YES,4,GALLON(S)
729976,NCC,000000-00-0,,134,BARREL(S),LIGHT RAFFINATE ( LESS THAN 1% BENZENE ),NO,,
729976,NCC,000000-00-0,,148,POUND(S),124 TRIMETHYL BENZENE,NO,,
729976,NCC,000000-00-0,,778,POUND(S),XYLENE,NO,,
729977,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
729978,OTH,000000-00-0,,30,GALLON(S),PCA ENVIRON ECO 46,YES,30,GALLON(S)
729982,EGL,000107-21-1,,5,GALLON(S),ETHYLENE GLYCOL (ANTI FREEZE),NO,,
729983,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TAR BALLS,NO,,
729984,OTD,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0.5,GALLON(S)
729985,AMA,007664-41-7,,337.6,POUND(S),"AMMONIA, ANHYDROUS",NO,,
729986,OHY,000000-00-0,,100,GALLON(S),HYDRAULIC OIL,NO,,
729989,SHD,001310-73-2,,6600,POUND(S),SODIUM HYDROXIDE,YES,6000,POUND(S)
729989,HPO,000000-00-0,,330,POUND(S),HYDROGEN PEROXIDE,YES,0,UNKNOWN AMOUNT
729990,OTH,000000-00-0,,3,GALLON(S),GEAR OIL,YES,3,GALLON(S)
729991,IPA,000000-00-0,,1,GALLON(S),ISOPROPYL ALCOHOL,YES,1,GALLON(S)
729992,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,NO,,
729993,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,NO,,
729995,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
729996,NCC,000000-00-0,,1,TON(S),LIME,NO,,
729997,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CORN SYRUP,NO,,
729998,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
729999,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
730000,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
730002,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
730002,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
730002,OTH,000000-00-0,,0,UNKNOWN AMOUNT,MOTOR OIL,YES,0,UNKNOWN AMOUNT
730003,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
730004,NCC,000000-00-0,,760,GALLON(S),RAW SEWAGE,YES,760,GALLON(S)
730005,OMT,000000-00-0,,15,GALLON(S),"OIL, MISC: MOTOR",YES,15,GALLON(S)
730006,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
730008,OTH,000000-00-0,,5,GALLON(S),USED MOTOR OIL,YES,5,GALLON(S)
730010,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
730011,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAZENE,NO,,
730011,AMA,007664-41-7,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
730011,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BUTYLPHION MOTHER LIQUID,NO,,
730012,MCR,007439-97-6,,50,MIL CBF,MERCURY,NO,,
730014,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
730016,PAC,007664-38-2,,1000,GALLON(S),PHOSPHORIC ACID,YES,1000,GALLON(S)
730017,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
730018,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
730019,OHY,000000-00-0,,150,GALLON(S),HYDRAULIC OIL (VIRGIN),NO,,
730020,OHY,000000-00-0,,300,GALLON(S),HYDRAULIC OIL,YES,300,GALLON(S)
730021,OTH,000000-00-0,,8000,GALLON(S),OTHER OIL,YES,8000,GALLON(S)
730021,NCC,000000-00-0,,0,UNKNOWN AMOUNT,POSSIBLE ORDINANCE,YES,0,UNKNOWN AMOUNT
730022,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
730026,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
730028,OTH,000000-00-0,,50,GALLON(S),FUEL OIL (IFO 380),YES,50,GALLON(S)
730030,OTH,000000-00-0,,1,GALLON(S),"COMBINATION OF FUEL, LUBRICATING & HYDRAULIC OIL",YES,0,UNKNOWN AMOUNT
730031,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
730033,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
730034,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,NO,,
730035,OTD,000000-00-0,,35,GALLON(S),"OIL, FUEL: NO. 2-D",YES,35,GALLON(S)
730036,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,YES,25,GALLON(S)
730037,STY,000100-42-5,,15,GALLON(S),STYRENE,NO,,
730038,OIL,000000-00-0,,0.01,GALLON(S),OIL: CRUDE,YES,0.01,GALLON(S)
730039,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OIL & GASOLINE,YES,0,UNKNOWN AMOUNT
730040,OTD,000000-00-0,,75,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
