SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
913420,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913421,XLX,000000-00-0,,215,GALLON(S),"XYLENE (O-, M-, P-, & MIXTURES)",NO,, 
913422,VCM,000075-01-4,,10,POUND(S),VINYL CHLORIDE,NO,,
913423,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
913424,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913425,EDC,000000-00-0,,100,POUND(S),ETHYLENE DICHLORIDE,NO,,
913426,OUN,000000-00-0,,0.0138,GALLON(S),UNKNOWN OIL,YES,0.0138,GALLON(S)
913427,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
913429,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
913430,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
913431,OHY,000000-00-0,,1,TEASPOON(S),HYDRAULIC OIL,YES,1,TEASPOON(S)
913433,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
913433,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
913434,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913438,TTE,000127-18-4,,0,UNKNOWN AMOUNT,TETRACHLOROETHYLENE,NO,,
913439,NCC,000000-00-0,,1,GALLON(S),KAY BRAND DEGREASER,YES,1,GALLON(S)
913440,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
913441,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913442,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913443,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
913444,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
913445,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913446,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913447,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
913448,OMN,000000-00-0,,40,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
913449,OTH,000000-00-0,,1,TEASPOON(S),OTHER OIL,YES,1,TEASPOON(S)
913450,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.5,GALLON(S)
913452,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
913453,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
913454,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CAR BATTERIES,NO,,
913454,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
913454,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
913455,OMN,000000-00-0,,26,GALLON(S),"OIL, MISC: MINERAL",YES,26,GALLON(S)
913456,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913457,OIL,000000-00-0,,0.0001,GALLON(S),OIL: CRUDE,YES,0.0001,GALLON(S)
913458,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
913459,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
913461,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
913462,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913463,OIL,000000-00-0,,4,GALLON(S),OIL: CRUDE,YES,4,GALLON(S)
913464,ONG,000000-00-0,,4336,MIL CBF,NATURAL GAS,NO,,
913465,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913466,BNZ,000071-43-2,,11.66,POUND(S),BENZENE,NO,,
913467,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TREATED SEWER WATER,NO,,
913468,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
913470,NCC,000000-00-0,,2197,POUND(S),OXIDES OF NITROGEN,NO,,
913471,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
913472,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
913473,ODS,000000-00-0,,2000,GALLON(S),OIL: DIESEL,YES,2000,GALLON(S)
913474,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,15,GALLON(S)
913475,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL (EITHER GAS OR DIESEL),YES,0,UNKNOWN AMOUNT
913476,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
913477,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
913478,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
913479,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
913480,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913481,BNZ,000071-43-2,,16.61,POUND(S),BENZENE,NO,,
913482,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
913484,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913485,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
913486,OIL,000000-00-0,,0.528,GALLON(S),OIL: CRUDE,YES,0.528,GALLON(S)
913487,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913488,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913489,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
913491,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913495,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913496,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913497,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
913498,OHY,000000-00-0,,6,OUNCE(S),HYDRAULIC OIL,YES,6,OUNCE(S)
913499,OHY,000000-00-0,,20,OUNCE(S),HYDRAULIC OIL,YES,20,OUNCE(S)
913501,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913502,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
913503,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
913504,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
913505,NCC,000000-00-0,,70,GALLON(S),WASTEWATER,NO,,
913506,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913507,OOD,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0.5,GALLON(S)
913508,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913509,NCC,000000-00-0,,188,GALLON(S),CONDENSATE,NO,,
913510,OTH,000000-00-0,,1,TEASPOON(S),BUNKER OIL,YES,1,TEASPOON(S)
913512,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913513,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913515,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,NO,,
913516,OHY,000000-00-0,,1,TEASPOON(S),HYDRAULIC OIL,YES,1,TEASPOON(S)
913519,RAM,000000-00-0,,0,UNKNOWN AMOUNT,RADIOACTIVE MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
913521,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
913522,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AFFF& WATER MIXTURE,YES,100,GALLON(S)
913524,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
913526,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
913530,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913531,OIL,000000-00-0,,0.011,GALLON(S),OIL: CRUDE,YES,0.011,GALLON(S)
913532,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913533,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913534,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHLORINE GAS,NO,,
913535,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913536,OIL,000000-00-0,,8,OUNCE(S),OIL: CRUDE,YES,8,OUNCE(S)
913537,BNZ,000071-43-2,,10.13,POUND(S),BENZENE,NO,,
913538,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913539,HDS,007783-06-4,,101,POUND(S),HYDROGEN SULFIDE,NO,,
913540,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,100,GALLON(S)
913541,OTF,000000-00-0,,35,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
913542,CHX,000110-82-7,,20,GALLON(S),CYCLOHEXANE,NO,,
913542,BNZ,000071-43-2,,1,GALLON(S),BENZENE,NO,,
913543,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
913544,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
913545,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
913546,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
913547,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
913548,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
913550,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
913551,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
913552,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913553,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
913555,OTH,000000-00-0,,1,CUP(S),GEAR OIL,YES,1,CUP(S)
913557,OIL,000000-00-0,,0.0065,GALLON(S),OIL: CRUDE,YES,0.0065,GALLON(S)
913558,OHY,000000-00-0,,0.25,CUP(S),HYDRAULIC OIL,YES,0.25,CUP(S)
913559,BNZ,000071-43-2,,16.61,POUND(S),BENZENE,NO,,
913560,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913561,ONG,000000-00-0,,1000,GALLON(S),NATURAL GAS,NO,,
913562,OIL,000000-00-0,,0.134,GALLON(S),OIL: CRUDE,YES,0.134,GALLON(S)
913563,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913564,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
913565,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
913566,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROCARBON PRODUCT,YES,0,UNKNOWN AMOUNT
913567,OTH,000000-00-0,,0.25,TEASPOON(S),BUNKER OIL,YES,0.25,TEASPOON(S)
913568,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
913569,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913570,OTF,000000-00-0,,8,GALLON(S),"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
913570,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
913571,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913572,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
913573,OUN,000000-00-0,,7,GALLON(S),UNKNOWN OIL,YES,7,GALLON(S)
913575,CSS,000000-00-0,,175,GALLON(S),CAUSTIC SODA SOLUTION,YES,115,GALLON(S)
913576,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GAS ODOR,NO,,
913577,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
913578,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
913579,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913580,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
913580,OTH,000000-00-0,,0.0079,GALLON(S),CONDENSATE,YES,0.0079,GALLON(S)
913580,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
913581,FMS,000000-00-0,,5,GALLON(S),FORMALDEHYDE SOLUTION,NO,,
913582,OUN,000000-00-0,,0.0048,GALLON(S),UNKNOWN OIL,YES,0.0048,GALLON(S)
913583,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913584,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913585,OOD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 1-D",YES,20,GALLON(S)
913585,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
913586,OLB,000000-00-0,,50,GALLON(S),"OIL, MISC: LUBRICATING",YES,50,GALLON(S)
913588,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913591,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ACID SOLUBLE OIL,NO,,
913592,OLB,000000-00-0,,2,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
913594,NCC,000000-00-0,,110,TON(S),COAL,NO,,
913596,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
913596,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
913598,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
913599,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
913599,NCC,000000-00-0,,0,UNKNOWN AMOUNT,METHANIL,NO,,
913600,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COAL,NO,,
913601,BSS,000000-00-0,,1,QUART(S),BILGE SLOPS,YES,1,QUART(S)
913602,NCC,000000-00-0,,15,CUBIC YARD(S),FLY ASH,UNKNOWN,0,UNKNOWN AMOUNT
913603,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
913604,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,NO,,
913604,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
913605,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913607,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
913607,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SLUDGE,UNKNOWN,0,UNKNOWN AMOUNT
913609,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
913610,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
913611,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HOME SHINGLES,UNKNOWN,0,UNKNOWN AMOUNT
913611,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRASH,UNKNOWN,0,UNKNOWN AMOUNT
913612,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913613,OIL,000000-00-0,,11.364,GALLON(S),OIL: CRUDE,YES,11.364,GALLON(S)
913616,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
913617,OMT,000000-00-0,,2,QUART(S),"OIL, MISC: MOTOR",YES,2,QUART(S)
913618,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHROMIUM WASTE,NO,,
913619,ODS,000000-00-0,,250,GALLON(S),OIL: DIESEL,NO,,
913620,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913621,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
913622,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
913623,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
913624,BNZ,000071-43-2,,10.3,POUND(S),BENZENE,NO,,
913625,OTH,000000-00-0,,1,OUNCE(S),OILY WATER MIXTURE,YES,1,OUNCE(S)
913626,OIL,000000-00-0,,0.118,GALLON(S),OIL: CRUDE,YES,0.118,GALLON(S)
913627,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913628,UNK,000000-00-0,,1533,GALLON(S),CRUDE OIL,YES,1533,GALLON(S)
913629,ODS,000000-00-0,,0.89675,GALLON(S),OIL: DIESEL,YES,0.89675,GALLON(S)
913630,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
913631,GAS,000000-00-0,,1000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
913632,OIL,000000-00-0,,4.77,GALLON(S),OIL: CRUDE,YES,4.77,GALLON(S)
913633,JPV,000000-00-0,,1,CUP(S),"JET FUEL: JP-5 (KEROSENE, HEAVY)",YES,1,CUP(S)
913634,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,NO,,
913637,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,NO,,
913638,NCC,000000-00-0,,1,PINT(S),PLASTIC RESIN,NO,,
913639,OLB,000000-00-0,,0.5,CUP(S),"OIL, MISC: LUBRICATING",YES,0.5,CUP(S)
913641,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
913642,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
913643,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913644,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
913646,GAS,000000-00-0,,3,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
913647,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913648,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",YES,5,GALLON(S)
913649,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913650,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
913652,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
913653,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
913655,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913656,OUN,000000-00-0,,8054,GALLON(S),UNKNOWN OIL,YES,8054,GALLON(S)
913657,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913658,ONG,000000-00-0,,610,MIL CBF,NATURAL GAS,NO,,
913658,HDS,007783-06-4,,257.18,POUND(S),HYDROGEN SULFIDE,NO,,
913659,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
913660,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
913661,OTH,000000-00-0,,0.028,GALLON(S),CONDENSATE,YES,0.028,GALLON(S)
913662,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
913663,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
913665,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
913666,NCC,000000-00-0,,372,BARREL(S),PRODUCED WATER,YES,5,BARREL(S)
913667,OTH,000000-00-0,,0,UNKNOWN AMOUNT,FUEL OIL (FM S-76),YES,0,UNKNOWN AMOUNT
913668,OTH,000000-00-0,,0,UNKNOWN AMOUNT,REFINED OIL,YES,0,UNKNOWN AMOUNT
913670,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913671,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MILK,YES,0,UNKNOWN AMOUNT
913672,OTD,000000-00-0,,7,GALLON(S),"OIL, FUEL: NO. 2-D",YES,7,GALLON(S)
913673,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
913674,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
913675,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
913676,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
913677,OIL,000000-00-0,,0.0043,GALLON(S),OIL: CRUDE,YES,0.0043,GALLON(S)
913678,BNZ,000071-43-2,,16.61,POUND(S),BENZENE,NO,,
913679,OOD,000000-00-0,,0.003,BARREL(S),"OIL, FUEL: NO. 1-D",YES,0.003,BARREL(S)
913680,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,NO,,
913681,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CARPET CLEANING CHEMICALS,YES,0,UNKNOWN AMOUNT
913682,OTH,000000-00-0,,1,GALLON(S),OTHER OIL(TURBINE OIL),YES,1,GALLON(S)
913683,OTH,000000-00-0,,0.25,TEASPOON(S),BUNKER OIL,YES,0.25,TEASPOON(S)
913684,OMT,000000-00-0,,30,GALLON(S),"OIL, MISC: MOTOR",NO,,
913685,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
913685,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
913686,GAS,000000-00-0,,5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,5,GALLON(S)
913689,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
913690,NCC,000000-00-0,,123,POUND(S),BIPHENYL,NO,,
913691,NCC,000000-00-0,,708000,GALLON(S),CHLORINATED RECLAIMED WASTEWATER,NO,,
913692,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
913693,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D",YES,20,GALLON(S)
913695,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
913698,OHY,000000-00-0,,0.25,CUP(S),HYDRAULIC OIL,YES,0.25,CUP(S)
913699,MAR,000000-00-0,,1,EACH,DELCO 08-034483,YES,1,EACH
913702,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
913703,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913704,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL(OTHER OIL FIRE FIGHT WATER AND AN UNKNOWN OIL),YES,0,UNKNOWN AMOUNT
913705,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FLAMMABLE LIQUIDS,NO,,
913705,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
913706,TDA,000000-00-0,,0,UNKNOWN AMOUNT,TOLUENEDIAMINE,NO,,
913706,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TTA,NO,,
913706,SNT,007632-00-0,,0,UNKNOWN AMOUNT,SODIUM NITRITE,NO,,
913709,ODS,000000-00-0,,300,GALLON(S),OIL: DIESEL,YES,300,GALLON(S)
913711,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN GAS,NO,0,UNKNOWN AMOUNT
913712,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913713,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
913716,OHY,000000-00-0,,1.5,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
913717,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
913718,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
