SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1041334,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041336,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041337,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1041339,ODS,000000-00-0,,400,GALLON(S),OIL: DIESEL,NO,,
1041340,ODS,000000-00-0,,3500,GALLON(S),OIL: DIESEL,NO,,
1041341,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1041342,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1041343,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041345,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041346,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ARGENINE/SAE 40 MARINE FUEL,UNKNOWN,0,UNKNOWN AMOUNT
1041348,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1041349,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1041350,ODS,000000-00-0,,120,GALLON(S),OIL: DIESEL,NO,,
1041351,STY,000100-42-5,,1168,POUND(S),STYRENE,NO,,
1041352,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
1041353,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1041354,HDS,007783-06-4,,400,POUND(S),HYDROGEN SULFIDE,NO,,
1041355,OMT,000000-00-0,,2,QUART(S),"OIL, MISC: MOTOR",YES,2,QUART(S)
1041356,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041358,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1041358,OTH,000000-00-0,,0,UNKNOWN AMOUNT,STEERING FLUID,UNKNOWN,0,UNKNOWN AMOUNT
1041358,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
1041359,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1041360,PRP,000000-00-0,,2000,GALLON(S),PROPANE,NO,,
1041361,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1041362,OUN,000000-00-0,,1,EACH,UNKNOWN OIL,YES,1,EACH
1041364,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041365,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041367,OLB,000000-00-0,,1,QUART(S),"OIL, MISC: LUBRICATING",YES,1,QUART(S)
1041368,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041369,OUN,000000-00-0,,2,GALLON(S),UNKNOWN OIL,NO,,
1041370,OTW,000000-00-0,,1,QUART(S),"OIL, FUEL: NO. 2",NO,,
1041371,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1041374,OIL,000000-00-0,,1.5,GALLON(S),OIL: CRUDE,YES,1.5,GALLON(S)
1041375,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041375,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1041375,NCC,000000-00-0,,0,UNKNOWN AMOUNT,STYROFOAM CHUNKS,YES,0,UNKNOWN AMOUNT
1041375,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TIRES,NO,,
1041376,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1041376,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
1041376,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1041376,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041376,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1041378,MAR,000000-00-0,,1,EACH,DELCO S2000 SERIAL NO. 05-183930,YES,1,EACH
1041379,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
1041379,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
1041380,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1041382,ODS,000000-00-0,,10000,GALLON(S),OIL: DIESEL,NO,,
1041382,AMA,007664-41-7,,6000,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1041382,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1041383,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041384,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041385,ONG,000000-00-0,,47000,CUBIC FEET,NATURAL GAS,NO,,
1041387,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041388,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041389,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1041390,DRM,000000-00-0,,2,BARREL(S),DRILLING MUD (LOW TOXICITY),YES,0.25,BARREL(S)
1041391,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041392,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNK,0,UNKNOWN AMOUNT
1041393,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041394,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,1,OUNCE(S)
1041395,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041396,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1041396,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1041397,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
1041398,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
1041401,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1041403,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041403,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1041404,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041405,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1041406,NCC,000000-00-0,,1,POUND(S),COKE OVEN EMISSIONS (SEVERAL MATERIAL COMPOUNDS),NO,,
1041407,OIL,000000-00-0,,10.45,GALLON(S),OIL: CRUDE,YES,10.46,GALLON(S)
1041409,OIL,000000-00-0,,18.99,GALLON(S),OIL: CRUDE,YES,18.99,GALLON(S)
1041414,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041415,NCC,000000-00-0,,75,GALLON(S),"SEWAGE, OIL, WATER MIXTURE",YES,0,UNKNOWN AMOUNT
1041417,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041418,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1041419,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1041421,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1041423,UNK,000000-00-0,,1,GALLON(S),UNKNOWN MATERIAL,NO,,
1041425,HXX,000000-00-0,,0,UNKNOWN AMOUNT,"HYDROGEN, LIQUEFIED",NO,,
1041426,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041428,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1041430,OHY,000000-00-0,,8,OUNCE(S),HYDRAULIC OIL,NO,,
1041431,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041433,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041434,OTH,000000-00-0,,1,TABLESPOON(S),CONDENSATE,YES,1,TABLESPOON(S)
1041436,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041437,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041438,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041439,OHY,000000-00-0,,1,TABLESPOON(S),HYDRAULIC OIL,YES,1,TABLESPOON(S)
1041442,GAS,000000-00-0,,200,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1041443,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041444,OIL,000000-00-0,,0.0042,GALLON(S),OIL: CRUDE,YES,0.0042,GALLON(S)
1041445,HPT,000000-00-0,,0,UNKNOWN AMOUNT,HEPTANE,UNKNOWN,0,UNKNOWN AMOUNT
1041446,OIL,000000-00-0,,10,POUND(S),OIL: CRUDE,YES,10,POUND(S)
1041447,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,NO,,
1041448,NCC,000000-00-0,,5,GALLON(S),COAL,NO,,
1041449,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1041450,MAR,000000-00-0,,1,EACH,VEGA VLB-67 08-051522,YES,1,EACH
1041452,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041453,OUN,000000-00-0,,1.35,GALLON(S),UNKNOWN OIL,YES,1.35,GALLON(S)
1041454,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041455,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1041456,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1041457,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1041457,BDI,000000-00-0,,10,POUND(S),BUTADIENE,NO,,
1041458,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HETEROCYCLIC ETHER,NO,,
1041459,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041460,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1041461,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1041461,BDI,000000-00-0,,10,POUND(S),BUTADIENE,NO,,
1041461,NCC,000000-00-0,,1000,POUND(S),NITROGEN OXIDE,NO,,
1041462,OLB,000000-00-0,,24000,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1041464,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1041466,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1041467,OMT,000000-00-0,,500,GALLON(S),"OIL, MISC: MOTOR",NO,,
1041468,OTW,000000-00-0,,80,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1041469,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041470,OTF,000000-00-0,,8.5,GALLON(S),"OIL, MISC: TRANSFORMER",YES,8.5,GALLON(S)
1041470,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
1041471,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041472,MAR,000000-00-0,,1,EACH,VLB67 #08-051522,UNKNOWN,0,UNKNOWN AMOUNT
1041473,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1041475,OHY,000000-00-0,,0.159,GALLON(S),HYDRAULIC OIL,YES,0.159,GALLON(S)
1041476,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041477,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041478,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
1041479,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1041480,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1041481,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041482,JPE,000000-00-0,,5,GALLON(S),JET FUEL: JP-8,YES,3,GALLON(S)
1041483,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1041484,MAL,000000-00-0,,10,GALLON(S),METHYL ALCOHOL,NO,,
1041485,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041486,OHY,000000-00-0,,42,GALLON(S),HYDRAULIC OIL,YES,42,GALLON(S)
1041488,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
1041491,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1041492,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041493,NCC,000000-00-0,,7,GALLON(S),RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1041494,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1041495,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1041496,GAS,000000-00-0,,1250,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1041497,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041498,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041501,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041502,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1041504,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041506,OIL,000000-00-0,,1.96,GALLON(S),OIL: CRUDE,YES,1.96,GALLON(S)
1041507,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041508,SHD,001310-73-2,,300,GALLON(S),SODIUM HYDROXIDE,YES,200,GALLON(S)
1041510,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041511,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041512,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1041513,CRB,000000-00-0,,0,UNKNOWN AMOUNT,CHLOROBENZENE,NO,,
1041514,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041516,ONG,000000-00-0,,6000000,CUBIC FEET,NATURAL GAS,NO,,
1041517,OTH,000000-00-0,,1,GALLON(S),OTHER OIL (SYNTHETIC BASED MUD),YES,1,GALLON(S)
1041518,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONSTRUCTION RUNOFF WATER,YES,0,UNKNOWN AMOUNT
1041519,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041520,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041521,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041522,AAC,000064-19-7,,10,GALLON(S),ACETIC ACID,NO,,
1041523,OTH,000000-00-0,,0.5,GALLON(S),GEAR OIL,YES,0.5,GALLON(S)
1041525,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041526,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041527,NCC,000000-00-0,,0.5,CUP(S),COOLING WATER,YES,0,UNKNOWN AMOUNT
1041528,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1041529,NCC,000000-00-0,,750,GALLON(S),SEWAGE,YES,750,GALLON(S)
1041530,NCC,000000-00-0,,1,GALLON(S),PAINT,YES,1,GALLON(S)
1041531,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1041532,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1041533,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1041534,OSX,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 6",NO,,
1041535,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041536,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1041537,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,UNK,0,UNKNOWN AMOUNT
1041538,SCN,000143-33-9,,0,UNKNOWN AMOUNT,SODIUM CYANIDE,NO,,
1041540,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041541,OMT,000000-00-0,,10,GALLON(S),"OIL, MISC: MOTOR",NO,,
1041542,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1041543,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041544,OTH,000000-00-0,,75,GALLON(S),USED OIL,NO,,
1041545,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041546,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041547,OLB,000000-00-0,,1,OUNCE(S),"OIL, MISC: LUBRICATING",YES,1,OUNCE(S)
1041549,OTH,000000-00-0,,150,GALLON(S),2 CYCLE GAS MIXTURE,NO,,
1041551,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,YES,0,UNKNOWN AMOUNT
1041552,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041553,OTH,000000-00-0,,1,GALLON(S),OTHER OIL,YES,1,GALLON(S)
1041554,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041554,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1041556,GAS,000000-00-0,,900,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1041557,NCC,000000-00-0,,10,TON(S),ALFALFA PELLETS,NO,,
1041558,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041559,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GAS WHICH IS A BI-PRODUCT OF PROPYLEN OXIDE,NO,,
1041561,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,20,GALLON(S)
1041562,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1041564,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN WHITE MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1041565,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041567,ODS,000000-00-0,,300,GALLON(S),OIL: DIESEL,NO,,
1041568,OMT,000000-00-0,,21,EACH,"OIL, MISC: MOTOR",YES,21,EACH
1041569,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1041572,NTX,010102-43-9,,1000,POUND(S),NITRIC OXIDE,NO,,
1041572,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1041572,BDI,000000-00-0,,10,POUND(S),BUTADIENE,NO,,
1041573,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
1041574,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1041575,ODS,000000-00-0,,100,GALLON(S),DIESEL FUEL,YES,100,GALLON(S)
1041576,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1041577,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",YES,2,GALLON(S)
1041578,OMN,000000-00-0,,60,GALLON(S),"OIL, MISC: MINERAL",YES,50,GALLON(S)
1041579,MAR,000000-00-0,,3,EACH,"DELCO S2000 BATTERIES (17-008160, 17-008161, 17-008162)",YES,3,EACH
1041582,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,2,GALLON(S)
1041584,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1041585,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1041586,OTF,000000-00-0,,8.5,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
1041588,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1041589,OIL,000000-00-0,,3.3,GALLON(S),OIL: CRUDE,YES,3.3,GALLON(S)
1041591,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041595,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT AND LACQUER PRODUCTS,NO,,
1041596,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1041597,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041598,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041599,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041600,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1041601,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041602,FCL,007705-08-0,,3000,POUND(S),FERRIC CHLORIDE,NO,,
1041603,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1041605,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1041606,OIL,000000-00-0,,0.03,GALLON(S),OIL: CRUDE,YES,0.03,GALLON(S)
1041608,MNS,000000-00-0,,3,GALLON(S),MINERAL SPIRITS,YES,0.5,GALLON(S)
1041612,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041613,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1041614,NCC,000000-00-0,,0,UNKNOWN AMOUNT,METHYL MERCAPTAN,NO,,
1041618,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1041619,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,UNKNOWN,0,UNKNOWN AMOUNT
1041621,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1041622,BNZ,000071-43-2,,16,POUND(S),BENZENE,NO,,
1041622,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
1041622,NTO,000000-00-0,,200,POUND(S),NITROUS OXIDE,NO,,
1041622,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
1041623,OIL,000000-00-0,,300,BARREL(S),OIL: CRUDE,NO,,
1041625,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1041626,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,YES,75,GALLON(S)
1041628,OHY,000000-00-0,,4,OUNCE(S),HYDRAULIC OIL,YES,4,OUNCE(S)
1041629,SFA,007664-93-9,,600,GALLON(S),SULFURIC ACID/WATER SOLUTION,NO,,
1041631,GAS,000000-00-0,,2.76,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1041632,MAL,000000-00-0,,1200,BARREL(S),METHYL ALCOHOL,YES,1200,BARREL(S)
1041634,HFA,007664-39-3,,0,UNKNOWN AMOUNT,HYDROFLUORIC ACID,NO,,
