SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
878264,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
878265,OTH,000000-00-0,,5,GALLON(S),BIODIESEL,YES,5,GALLON(S)
878266,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
878267,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
878268,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
878269,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
878270,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
878271,SHD,001310-73-2,,0,UNKNOWN AMOUNT,SODIUM HYDROXIDE,NO,,
878272,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878273,JPE,000000-00-0,,150,GALLON(S),JET FUEL: JP-8,YES,150,GALLON(S)
878274,OMN,000000-00-0,,5,GALLON(S),"OIL, MISC: MINERAL",YES,5,GALLON(S)
878275,OIL,000000-00-0,,0.003,GALLON(S),OIL: CRUDE,YES,0.003,GALLON(S)
878276,GCS,000000-00-0,,10,BARREL(S),GASOLINE: CASINGHEAD,NO,,
878276,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
878277,OIL,000000-00-0,,18,GALLON(S),OIL: CRUDE,YES,18,GALLON(S)
878278,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878279,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",YES,7,GALLON(S)
878280,OHY,000000-00-0,,25,GALLON(S),HYDRAULIC OIL,YES,25,GALLON(S)
878281,OMT,000000-00-0,,2,GALLON(S),"OIL, MISC: MOTOR",NO,,
878282,OTH,000000-00-0,,2,GALLON(S),MIXTURE OF ENGINE OIL AND WATER,NO,,
878283,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MIKY WHITE  / PINK MATERIAL,YES,0,UNKNOWN AMOUNT
878285,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
878286,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
878287,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
878288,OMN,000000-00-0,,13000,GALLON(S),"OIL, MISC: MINERAL",YES,50,GALLON(S)
878289,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878290,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,YES,25,GALLON(S)
878291,OTF,000000-00-0,,50,GALLON(S),"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
878292,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878293,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878294,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878295,OTD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,5,GALLON(S)
878297,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
878297,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
878298,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878299,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TOLUENE DIISOCYANATE,NO,,
878300,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878304,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
878306,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878308,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
878309,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
878311,OTF,000000-00-0,,5,GALLON(S),"OIL, MISC: TRANSFORMER",YES,5,GALLON(S)
878312,OTW,000000-00-0,,185,GALLON(S),"OIL, FUEL: NO. 2",NO,,
878314,AMA,007664-41-7,,50,POUND(S),"AMMONIA, ANHYDROUS",NO,,
878315,OIL,000000-00-0,,30,GALLON(S),OIL: CRUDE,YES,30,GALLON(S)
878316,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878316,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
878317,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878319,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878320,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878321,OTF,000000-00-0,,40,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
878321,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
878322,GAS,000000-00-0,,0.9,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.9,GALLON(S)
878323,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
878324,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,NO,,
878325,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN WHITE MILKY SUBSTANCE,YES,0,UNKNOWN AMOUNT
878326,OTH,000000-00-0,,1,GALLON(S),OTHER OIL (SLOP OIL),YES,1,GALLON(S)
878327,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878329,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878330,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
878331,TOL,000108-88-3,,1696,GALLON(S),TOLUENE,NO,,
878332,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
878333,NCC,000000-00-0,,2,CUBIC YARD(S),WASTEWATER SOLIDS,NO,,
878334,OTF,000000-00-0,,18,GALLON(S),"OIL, MISC: TRANSFORMER",YES,2,GALLON(S)
878335,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,GALLON(S)
878336,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
878337,NCC,000000-00-0,,3,DROP(S),WASTE PAINT RELATED MATERIAL,NO,,
878338,AAC,000064-19-7,,10,GALLON(S),ACETIC ACID,NO,,
878338,NCC,000000-00-0,,336,EACH,NON-ELECTRIC DETONATORS UNID 0361,NO,,
878338,NCC,000000-00-0,,135,POUND(S),BOOSTERS UNID 0042,NO,,
878338,NCC,000000-00-0,,9000,POUND(S),"BLASTING AGENT, TYPE E UNID 0332",NO,,
878339,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
878341,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
878342,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878343,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
878345,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878346,JPE,000000-00-0,,20,GALLON(S),JET FUEL: JP-8,YES,2,GALLON(S)
878347,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
878348,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878349,OTW,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 2",YES,0.5,GALLON(S)
878350,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878351,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,NO,,
878352,OLB,000000-00-0,,2,TEASPOON(S),"OIL, MISC: LUBRICATING",YES,2,TEASPOON(S)
878354,OTH,000000-00-0,,95,BARREL(S),CRUDE OIL AND SALT WATER MIXTURE,NO,,
878355,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878356,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
878358,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
878359,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
878360,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
878363,NCC,000000-00-0,,80,CUBIC YARD(S),ASBESTOS,NO,,
878364,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
878365,OTH,000000-00-0,,0.5,PINT(S),CONDENSATE,YES,0.5,PINT(S)
878366,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER,YES,0,UNKNOWN AMOUNT
878367,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878368,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
878368,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
878369,STY,000100-42-5,,0.5,POUND(S),STYRENE,NO,,
878369,NCC,000000-00-0,,11,POUND(S),BUTENES,NO,,
878369,BDI,000000-00-0,,55,POUND(S),BUTADIENE,NO,,
878369,NCC,000000-00-0,,2,POUND(S),VOLITALE ORGANIC COMPOUNDS,NO,,
878370,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
878371,OLB,000000-00-0,,0.5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
878372,OIL,000000-00-0,,1,LITER(S),OIL: CRUDE,NO,,
878373,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,20,GALLON(S)
878376,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
878377,AMA,007664-41-7,,8000,POUND(S),"AMMONIA, ANHYDROUS",NO,,
878378,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
878379,HFS,000000-00-0,,50,GALLON(S),HYDROFLUOROSILICIC ACID (25% OR,NO,,
878381,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878382,OMN,000000-00-0,,60,GALLON(S),"OIL, MISC: MINERAL",YES,60,GALLON(S)
878382,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
878383,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878384,OIL,000000-00-0,,0.1176,GALLON(S),OIL: CRUDE,YES,0.1176,GALLON(S)
878385,OMN,000000-00-0,,2,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
878387,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
878389,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
878389,OTH,000000-00-0,,25,GALLON(S),CONDENSATE,YES,25,GALLON(S)
878390,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FUEL OIL,YES,0,UNKNOWN AMOUNT
878391,ODS,000000-00-0,,35,GALLON(S),OIL: DIESEL,NO,,
878392,GAS,000000-00-0,,40,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
878394,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
878395,NCC,000000-00-0,,75,GALLON(S),INSECTICIDE,NO,,
878396,AMA,007664-41-7,,3700,POUND(S),"AMMONIA, ANHYDROUS",NO,,
878397,OIL,000000-00-0,,35,GALLON(S),OIL: CRUDE,YES,35,GALLON(S)
878398,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878399,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
878400,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
878401,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
878402,ODS,000000-00-0,,450,GALLON(S),OIL: DIESEL,NO,,
878403,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878404,UNK,000000-00-0,,55,GALLON(S),UNKNOWN MATERIAL,NO,,
878405,MCR,007439-97-6,,1,POUND(S),MERCURY,NO,,
878406,OUN,000000-00-0,,0,UNKNOWN AMOUNT,GEAR OIL,NO,,
878407,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
878408,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
878409,MEK,000000-00-0,,50,GALLON(S),METHYL ETHYL KETONE,NO,,
878411,BNZ,000071-43-2,,20,GALLON(S),BENZENE,NO,,
878412,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878414,OLB,000000-00-0,,8,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
878415,GAS,000000-00-0,,8000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,800,GALLON(S)
878416,PER,000000-00-0,,0,UNKNOWN AMOUNT,PERCHLOROETHYLENE,NO,,
878417,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878419,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878420,OHY,000000-00-0,,110,GALLON(S),HYDRAULIC OIL,NO,,
878422,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878423,OIL,000000-00-0,,14,GALLON(S),OIL: CRUDE,YES,14,GALLON(S)
878424,UNK,000000-00-0,,0,UNKNOWN AMOUNT,GREEN LIQUID DYE,NO,,
878425,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
878426,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878427,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878429,OIL,000000-00-0,,4,BARREL(S),OIL: CRUDE,NO,,
878429,NCC,000000-00-0,,120,BARREL(S),WATER,NO,,
878430,NCC,000000-00-0,,50,GALLON(S),EPHOXOLATE ALCOHOL,NO,,
878431,OUN,000000-00-0,,0.84,GALLON(S),UNKNOWN OIL,YES,0.84,GALLON(S)
878432,NCC,000000-00-0,,3,GALLON(S),BATTERY ACID,NO,,
878433,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878434,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
878435,OTH,000000-00-0,,10,GALLON(S),MACHINE OIL,NO,,
878436,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
878437,OUN,000000-00-0,,0.75,GALLON(S),UNKNOWN OIL,YES,0.75,GALLON(S)
878438,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
878438,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
878438,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
878439,OHY,000000-00-0,,1.5,LITER(S),HYDRAULIC OIL,YES,1.5,LITER(S)
878440,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
878441,OHY,000000-00-0,,175,GALLON(S),HYDRAULIC OIL,NO,,
878443,OIL,000000-00-0,,100,GALLON(S),OIL: CRUDE,NO,,
878444,NCC,000000-00-0,,25,GALLON(S),SOUR WATER (WITH A SMALL MIXTURE OF HYDROGEN SULFIDE),NO,,
878445,OIL,000000-00-0,,0.85,GALLON(S),OIL: CRUDE,YES,0.85,GALLON(S)
878446,OIL,000000-00-0,,2,GALLON(S),OIL: CRUDE,YES,2,GALLON(S)
878447,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
878448,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
878449,OLB,000000-00-0,,335,GALLON(S),"OIL, MISC: LUBRICATING",YES,335,GALLON(S)
878450,BNZ,000071-43-2,,5,GALLON(S),BENZENE,YES,0,UNKNOWN AMOUNT
878452,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
878453,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878454,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878456,OTH,000000-00-0,,1,TEASPOON(S),BUNKER OIL,YES,1,TEASPOON(S)
878460,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878461,NCC,000000-00-0,,20,GALLON(S),SEWER,NO,,
878463,ARL,000107-02-8,,20.16938,POUND(S),ACROLEIN,YES,4.61385,POUND(S)
878463,BNZ,000071-43-2,,47.89784,POUND(S),BENZENE,YES,11.4474,POUND(S)
878464,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878465,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
878466,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
878466,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
878466,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HAZARDOUS MATERIALS,NO,,
878467,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878468,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,NO,,
878469,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878472,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878473,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
878474,NCC,000000-00-0,,50000,POUND(S),OREGON REFRIGERANT LIQUID,NO,,
878475,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROCARBONS,NO,,
878476,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
878477,NCC,000000-00-0,,150,GALLON(S),64-10 ASPHALT CEMENT,NO,,
878478,OTF,000000-00-0,,25,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
878480,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878481,NCC,000000-00-0,,10,GALLON(S),64-10 ASPAULT OIL,NO,,
878483,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878485,ODS,000000-00-0,,175,GALLON(S),OIL: DIESEL,NO,,
878485,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
878485,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OTHER TRASH,NO,,
878486,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
878488,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878489,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
878490,OIL,000000-00-0,,6,GALLON(S),OIL: CRUDE,YES,6,GALLON(S)
878492,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878493,AMA,007664-41-7,,5294,POUND(S),"AMMONIA, ANHYDROUS",NO,,
878494,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
878495,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
878496,OIL,000000-00-0,,0.002,GALLON(S),OIL: CRUDE,YES,0.002,GALLON(S)
878498,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
878499,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878500,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878501,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",NO,,
878502,FMS,000000-00-0,,2,GALLON(S),FORMALDEHYDE SOLUTION,NO,,
878504,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
878505,MAR,000000-00-0,,0,UNKNOWN AMOUNT,DELCO  08-034701,YES,0,UNKNOWN AMOUNT
878506,FMS,000000-00-0,,2,GALLON(S),FORMALDEHYDE SOLUTION,NO,,
878507,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
878507,OTH,000000-00-0,,0,UNKNOWN AMOUNT,LAMPBLACK ( TARR LIKE SUBSTANCE ),YES,0,UNKNOWN AMOUNT
878508,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
878509,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
878510,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
878511,OTF,000000-00-0,,0.5,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
878512,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
878514,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878515,OTD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
878516,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878517,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878518,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878519,NCC,000000-00-0,,1,LITER(S),HYDROX,YES,1,LITER(S)
878520,OIL,000000-00-0,,3.19,GALLON(S),OIL: CRUDE,YES,3.19,GALLON(S)
878521,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
878523,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
878524,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LOADED NEWS PRINT,NO,,
878525,OIL,000000-00-0,,15,GALLON(S),OIL: CRUDE,YES,15,GALLON(S)
878526,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878527,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878528,OUN,000000-00-0,,2,GALLON(S),UNKNOWN OIL,YES,2,GALLON(S)
878529,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
878530,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
878531,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878532,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
878533,GAS,000000-00-0,,150,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
878534,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878535,NCC,000000-00-0,,20,GALLON(S),SEWAGE,NO,,
878536,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SUGARCANE,NO,,
878537,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
878538,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
878539,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
878540,OOD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,5,GALLON(S)
878541,GAS,000000-00-0,,250,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,250,GALLON(S)
878542,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER,YES,0,UNKNOWN AMOUNT
878543,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
878545,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
878548,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
878551,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
