SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
839890,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
839891,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
839892,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,1,CUP(S)
839893,OTH,000000-00-0,,250,GALLON(S),TURBAN OIL,NO,,
839894,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839896,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
839897,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839898,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
839900,NCC,000000-00-0,,300,GALLON(S),MINE WATER,YES,270,GALLON(S)
839902,NCC,000000-00-0,,0,UNKNOWN AMOUNT,INFECTIOUS SUBSTANCE: SALMONELLA,NO,,
839903,NCC,000000-00-0,,150,POUND(S),40% AMMONIA AND 60% WATER,NO,,
839904,OTH,000000-00-0,,1,TEASPOON(S),OTHER OIL,YES,1,TEASPOON(S)
839906,OTH,000000-00-0,,30,GALLON(S),OTHER OIL/ BILGE WASTE,YES,30,GALLON(S)
839907,BUT,000000-00-0,,142,POUND(S),BUTANE,NO,,
839907,HEX,000000-00-0,,1400,POUND(S),HEXENE,NO,,
839907,NCC,000000-00-0,,22,POUND(S),XYLENE,NO,,
839907,PTY,000000-00-0,,291,POUND(S),PENTANE,NO,,
839907,TOL,000108-88-3,,64,POUND(S),TOLUENE,NO,,
839907,BNZ,000071-43-2,,99,POUND(S),BENZENE,NO,,
839908,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
839909,NCC,000000-00-0,,2,TEASPOON(S),PAINT (YELLOW RUSTOLIUM),YES,2,TEASPOON(S)
839910,MCR,007439-97-6,,40,POUND(S),MERCURY,NO,,
839911,OTD,000000-00-0,,200,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
839912,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
839913,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
839913,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
839914,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
839915,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE GAS,NO,,
839916,NCC,000000-00-0,,1000,POUND(S),NITROGEN OXIDE AND NITROGEN DIOXIDE MIXTURE,NO,,
839916,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
839916,BDI,000000-00-0,,324,POUND(S),BUTADIENE,NO,,
839916,NCC,000000-00-0,,6841,POUND(S),VOLOTILE ORGANIC COMPOUNDS,NO,,
839917,OTD,000000-00-0,,25,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
839918,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839919,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839921,NCC,000000-00-0,,0,GALLON(S),PYROPHORIC METAL,NO,,
839922,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839923,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OILY WATER,NO,,
839924,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839925,OTH,000000-00-0,,30,GALLON(S),OILY WATER MIXTURE,NO,,
839927,OTF,000000-00-0,,12,GALLON(S),"OIL, MISC: TRANSFORMER",YES,12,GALLON(S)
839928,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
839929,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
839930,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
839931,ODS,000000-00-0,,1200,GALLON(S),OIL: DIESEL,NO,,
839933,NCC,000000-00-0,,100,GALLON(S),"2, 4D AMINE (SALTS/ESTERS)",NO,,
839935,OTD,000000-00-0,,25,GALLON(S),"OIL, FUEL: NO. 2-D",YES,25,GALLON(S)
839936,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
839937,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839937,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOAP,YES,0,UNKNOWN AMOUNT
839938,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
839939,OTH,000000-00-0,,1,PINT(S),GAS OIL,YES,1,PINT(S)
839940,ACN,000107-13-1,,0,UNKNOWN AMOUNT,ACRYLONITRILE,NO,,
839941,BDI,000000-00-0,,10,POUND(S),BUTADIENE,NO,,
839942,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839943,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
839944,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
839945,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839946,SFA,007664-93-9,,100,GALLON(S),SULFURIC ACID,NO,,
839947,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839948,OHY,000000-00-0,,4,GALLON(S),HYDRAULIC OIL,NO,,
839951,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL: YELLOWISH POWDER,YES,0,UNKNOWN AMOUNT
839952,MCR,007439-97-6,,6,OUNCE(S),MERCURY,UNKNOWN,0,UNKNOWN AMOUNT
839955,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
839956,OLB,000000-00-0,,150,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
839957,MTC,000000-00-0,,132,POUND(S),METHYL CHLORIDE,NO,,
839959,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839960,OMN,000000-00-0,,2,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
839961,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839962,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
839963,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
839965,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
839967,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
839968,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
839969,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
839971,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839972,NCC,000000-00-0,,72,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
839972,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDE,NO,,
839972,CMO,000000-00-0,,54,POUND(S),CARBON MONOXIDE,NO,,
839972,SFD,000000-00-0,,17,POUND(S),SULFUR DIOXIDE,NO,,
839973,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839974,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839975,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
839976,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
839977,NCC,000000-00-0,,117,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
839977,NCC,000000-00-0,,23,POUND(S),NITROGEN OXIDE,NO,,
839977,CMO,000000-00-0,,127,POUND(S),CARBON MONOXIDE,NO,,
839977,SFD,000000-00-0,,18,POUND(S),SULFUR DIOXIDE,NO,,
839978,OMT,000000-00-0,,10,GALLON(S),"OIL, MISC: MOTOR",YES,10,GALLON(S)
839979,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
839980,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ORGANIC NON HAZARDOUS BY PRODUCT,NO,,
839981,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839982,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839986,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PETROLEUM PRODUCT (GASOLINE),NO,,
839987,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839991,NCC,000000-00-0,,3,POUND(S),FO37 SEWER SLUDGE,NO,,
839992,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839993,OHY,000000-00-0,,4,OUNCE(S),HYDRAULIC OIL,YES,4,OUNCE(S)
839994,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER,NO,,
839994,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
839994,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
839997,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
839998,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
839999,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840000,ODS,000000-00-0,,1,OUNCE(S),OIL: MARINE DIESEL,YES,1,OUNCE(S)
840001,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840002,OTH,000000-00-0,,1,PINT(S),RESIDUAL OIL,YES,1,PINT(S)
840003,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840004,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
840005,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840006,UNK,000000-00-0,,300,GALLON(S),UNKNOWN MATERIAL,NO,,
840007,OTD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
840008,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WD40,NO,,
840008,HPO,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN PEROXIDE,NO,,
840008,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OXIDIZER,NO,,
840008,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
840009,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840009,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,YES,0,UNKNOWN AMOUNT
840009,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ANIMAL MATERIAL,YES,0,UNKNOWN AMOUNT
840009,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LED,YES,0,UNKNOWN AMOUNT
840011,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
840011,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840012,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
840013,OTF,000000-00-0,,8,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
840013,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
840014,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SALT WATER,NO,,
840014,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,NO,,
840015,OTD,000000-00-0,,150,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
840016,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
840017,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
840019,ARL,000107-02-8,,1.67,POUND(S),ACROLEIN,NO,,
840020,ONG,000000-00-0,,0,GALLON(S),NATURAL GAS,NO,,
840023,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE WASTE,NO,,
840023,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
840023,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OIL FILTERS,NO,,
840024,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
840027,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
840028,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840028,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
840029,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840030,SFD,000000-00-0,,1100,POUND(S),SULFUR DIOXIDE,NO,,
840032,AMA,007664-41-7,,200,POUND(S),"AMMONIA, ANHYDROUS",NO,,
840034,OIL,000000-00-0,,6,BARREL(S),OIL: CRUDE,YES,6,BARREL(S)
840035,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840037,MAR,000000-00-0,,1,EACH,DELCO S2000 BATTERY #08-03606,YES,1,EACH
840038,NCC,000000-00-0,,1,PINT(S),CARBANATE LIQUID PESTICIDE,NO,,
840039,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840040,MAR,000000-00-0,,1,EACH,AC-DELCO # 08-035577,YES,1,EACH
840041,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
840042,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
840043,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
840044,SFD,000000-00-0,,991,POUND(S),SULFUR DIOXIDE,NO,,
840044,HDS,007783-06-4,,871,POUND(S),HYDROGEN SULFIDE,NO,,
840047,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
840049,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
840050,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
840051,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
840054,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840055,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN FUEL,YES,0,UNKNOWN AMOUNT
840056,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840057,PRP,000000-00-0,,5,GALLON(S),PROPANE,NO,,
840058,NCC,000000-00-0,,400,TON(S),COAL,UNKNOWN,0,UNKNOWN AMOUNT
840058,NCC,000000-00-0,,600,POUND(S),LP GAS,NO,,
840059,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BROWN POWDER,NO,,
840060,OTH,000000-00-0,,1,TEASPOON(S),BUNKER OIL,YES,1,TEASPOON(S)
840061,JPO,000000-00-0,,40,GALLON(S),JET FUEL: JP-1 (KEROSENE),NO,,
840062,NCC,000000-00-0,,3000,GALLON(S),NAPTHA,NO,,
840063,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
840064,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
840065,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840066,BNZ,000071-43-2,,37.8,POUND(S),BENZENE,NO,,
840067,BDI,000000-00-0,,100,POUND(S),BUTADIENE,NO,,
840067,NCC,000000-00-0,,10,POUND(S),NITROGEN OXIDE,NO,,
840068,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840069,NCC,000000-00-0,,1,GALLON(S),ALKYLATE,YES,1,GALLON(S)
840070,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
840071,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840072,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
840073,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
840074,EGL,000107-21-1,,50,GALLON(S),ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
840076,ODS,000000-00-0,,115,GALLON(S),OIL: DIESEL,NO,,
840078,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840079,GAS,000000-00-0,,4000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,4000,GALLON(S)
840080,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840081,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
840081,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
840082,PAC,007664-38-2,,0,UNKNOWN AMOUNT,PHOSPHORIC ACID,NO,,
840083,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
840085,JPE,000000-00-0,,45,GALLON(S),JET FUEL: JP-8,YES,5,GALLON(S)
840087,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
840089,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
840090,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
840092,OIL,000000-00-0,,8,GALLON(S),OIL: CRUDE,YES,1,PINT(S)
840094,GAS,000000-00-0,,0.15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.15,GALLON(S)
840095,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840096,ODS,000000-00-0,,99,GALLON(S),OIL: DIESEL,NO,,
840097,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
840098,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOLATILE ORGANIC COMPOUND,NO,,
840098,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
840098,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
840098,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
840099,NCC,000000-00-0,,109,POUND(S),VOLATILE ORGANIC COMPOUND,NO,,
840099,NCC,000000-00-0,,15,POUND(S),NITROGEN OXIDE,NO,,
840099,SFD,000000-00-0,,26,POUND(S),SULFUR DIOXIDE,NO,,
840099,CMO,000000-00-0,,82,POUND(S),CARBON MONOXIDE,NO,,
840100,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
840100,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840101,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840102,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
840102,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
840102,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
840102,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
840103,OUN,000000-00-0,,0.5,CUP(S),UNKNOWN OIL,YES,0.5,CUP(S)
840104,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
840105,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
840106,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840107,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
840108,NCC,000000-00-0,,0,UNKNOWN AMOUNT,INSECTICIDE,YES,0,UNKNOWN AMOUNT
840109,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RADIATOR FLUID,YES,0,UNKNOWN AMOUNT
840110,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840111,OFS,000000-00-0,,75,GALLON(S),"OIL, EDIBLE: FISH",YES,0,UNKNOWN AMOUNT
840112,OUN,000000-00-0,,9,GALLON(S),UNKNOWN OIL,YES,9,GALLON(S)
840113,OFS,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, EDIBLE: FISH",YES,0,UNKNOWN AMOUNT
840114,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840115,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
840115,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WATER,YES,0,UNKNOWN AMOUNT
840115,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE,YES,0,UNKNOWN AMOUNT
840116,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,YES,150,GALLON(S)
840116,OMT,000000-00-0,,10,GALLON(S),"OIL, MISC: MOTOR",YES,10,GALLON(S)
840116,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ANTI-FREEZE,YES,0,UNKNOWN AMOUNT
840117,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840120,AMA,007664-41-7,,60,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
840121,OLB,000000-00-0,,1,LITER(S),"OIL, MISC: LUBRICATING",YES,1,LITER(S)
840122,OWA,000000-00-0,,10,GALLON(S),WASTE OIL,YES,10,GALLON(S)
840124,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
840125,CRF,000000-00-0,,0,UNKNOWN AMOUNT,CHLOROFORM,YES,0,UNKNOWN AMOUNT
840126,OIL,000000-00-0,,0.05,GALLON(S),OIL: CRUDE,YES,0.05,GALLON(S)
840127,BSS,000000-00-0,,12,GALLON(S),BILGE SLOPS,YES,10,GALLON(S)
840128,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840129,NCC,000000-00-0,,0,BARREL(S),CONDENSATE,YES,0,BARREL(S)
840130,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
840131,NCC,000000-00-0,,100,GALLON(S),TAC-OIL,YES,100,GALLON(S)
840133,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840134,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
840134,NCC,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT OIL,NO,,
840134,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
840134,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
840135,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840136,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840137,OIL,000000-00-0,,2.85,GALLON(S),OIL: CRUDE,YES,2.85,GALLON(S)
840139,NCC,000000-00-0,,600,BARREL(S),PRODUCED COAL BED METHANE WATER,NO,,
840140,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,YES,0.5,BARREL(S)
840142,OIL,000000-00-0,,0.07,GALLON(S),OIL: CRUDE,YES,0.07,GALLON(S)
840143,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
840144,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
840145,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840146,OIL,000000-00-0,,25,GALLON(S),OIL: CRUDE,YES,25,GALLON(S)
840147,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
840147,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
840148,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
840149,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,QUART(S)
840150,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
840151,OTD,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 2-D",YES,40,GALLON(S)
840152,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
840153,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
840154,OTW,000000-00-0,,80,GALLON(S),"OIL, FUEL: NO. 2",NO,,
840155,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
840156,OIL,000000-00-0,,50,BARREL(S),OIL: CRUDE,YES,50,BARREL(S)
