SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
968656,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
968657,OIL,000000-00-0,,6.78,GALLON(S),OIL: CRUDE,YES,6.78,GALLON(S)
968659,EGL,000107-21-1,,20,GALLON(S),ETHYLENE GLYCOL,NO,,
968660,OTH,000000-00-0,,1,GALLON(S),CONDENSATE,YES,0.3,GALLON(S)
968661,OTW,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2",NO,,
968662,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",NO,,
968664,OLB,000000-00-0,,35,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
968666,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
968668,ONG,000000-00-0,,8000000,CUBIC FEET,NATURAL GAS,NO,,
968669,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
968670,NCC,000000-00-0,,3,GALLON(S),PIBA,YES,3,GALLON(S)
968671,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DRY CHEMICAL FIRE EXTINGUISHER,YES,0,UNKNOWN AMOUNT
968673,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968675,NCC,000000-00-0,,1.5,BARREL(S),PROCESS PRODUCED WATER,YES,20,GALLON(S)
968676,OTH,000000-00-0,,7,BARREL(S),LIGHT GAS OIL (POSSIBLY CONTAINING BENZENE),NO,,
968677,NCC,000000-00-0,,164.426,BARREL(S),INJECTION WATER,YES,91.399,BARREL(S)
968678,HPN,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN PEROXIDE SOLUTION (>8%,YES,0,UNKNOWN AMOUNT
968679,OTH,000000-00-0,,1,GALLON(S),LUBE OIL OR WATER,NO,,
968680,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
968681,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968682,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
968683,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
968684,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968685,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
968686,ONG,000000-00-0,,150,MIL CBF,NATURAL GAS,NO,,
968686,SFD,000000-00-0,,8610,POUND(S),SULFUR DIOXIDE,NO,,
968689,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"WASTE WATER CONTAINING MILK, AFFLUENT",YES,0,UNKNOWN AMOUNT
968690,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
968691,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968692,CLX,007782-50-5,,115,POUND(S),CHLORINE,NO,,
968693,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PROCESSED WATER,YES,0,UNKNOWN AMOUNT
968695,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968699,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
968700,NCC,000000-00-0,,50,GALLON(S),LIQUID AMMONIA,NO,,
968701,OMT,000000-00-0,,1.5,PINT(S),"OIL, MISC: MOTOR",YES,0.5,PINT(S)
968702,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968703,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,NO,,
968703,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
968704,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
968705,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
968705,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
968708,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
968709,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968711,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968713,OMT,000000-00-0,,1,QUART(S),"OIL, MISC: MOTOR",YES,1,QUART(S)
968714,SFA,007664-93-9,,1200,GALLON(S),SULFURIC ACID,NO,,
968715,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968716,OTF,000000-00-0,,10,GALLON(S),"OIL, MISC: TRANSFORMER",YES,2,GALLON(S)
968716,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
968717,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968718,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968719,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968720,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968721,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
968721,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
968721,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
968722,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968723,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968724,OTH,000000-00-0,,200,GALLON(S),OTHER OIL (OIL & WATER MIXTURE),NO,,
968727,PTH,001310-58-3,,4025,POUND(S),POTASSIUM HYDROXIDE,UNKNOWN,0,UNKNOWN AMOUNT
968730,NCC,000000-00-0,,100,POUND(S),AMMONIA,NO,,
968732,OIL,000000-00-0,,0.52,GALLON(S),OIL: CRUDE,YES,0.52,GALLON(S)
968733,OMN,000000-00-0,,10,GALLON(S),"OIL, MISC: MINERAL",YES,10,GALLON(S)
968734,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LEAD WASTE,YES,0,UNKNOWN AMOUNT
968734,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
968734,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
968734,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
968735,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968737,OIL,000000-00-0,,150,GALLON(S),OIL: CRUDE,YES,150,GALLON(S)
968738,GAS,000000-00-0,,2150,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
968738,ODS,000000-00-0,,750,GALLON(S),OIL: DIESEL,NO,, 
968739,OTD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 2-D",YES,2,GALLON(S)
968740,GAS,000000-00-0,,0,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,GALLON(S)
968741,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HERBICIDE,YES,0,UNKNOWN AMOUNT
968742,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968743,MAR,000000-00-0,,1,EACH,CARMANAH 701 SC BATTERY S/N 08-043759,YES,1,EACH
968744,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,NO,,
968746,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968747,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,1,CUP(S)
968748,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968749,ODS,000000-00-0,,35,GALLON(S),OIL: DIESEL,NO,,
968752,OTH,000000-00-0,,0,UNKNOWN AMOUNT,"""MARGERINE OIL""",YES,1,QUART(S)
968753,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968754,OTF,000000-00-0,,70,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
968754,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
968755,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968756,GAS,000000-00-0,,20,BARREL(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
968757,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968758,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,YES,0,UNKNOWN AMOUNT
968758,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
968759,NCC,000000-00-0,,27,POUND(S),"""SILVER RICH ASH""",NO,,
968760,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
968761,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968763,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
968764,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
968765,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
968766,ODS,000000-00-0,,0.5,PINT(S),OIL: DIESEL,YES,0.5,PINT(S)
968767,OUN,000000-00-0,,10,GALLON(S),UNKNOWN OIL,UNKNOWN,10,GALLON(S)
968769,OUN,000000-00-0,,1,PINT(S),UNKNOWN OIL,YES,1,PINT(S)
968771,ODS,000000-00-0,,130,GALLON(S),OIL: DIESEL,NO,,
968774,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
968776,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
968777,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
968778,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968779,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968780,AMA,007664-41-7,,12000,POUND(S),"AMMONIA, ANHYDROUS",NO,,
968781,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,2,BARREL(S)
968782,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968783,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
968784,ODS,000000-00-0,,2000,GALLON(S),OIL: DIESEL,NO,,
968785,NCC,000000-00-0,,1000,GALLON(S),PROCESS WATER PH:12.5,NO,,
968786,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
968786,BDI,000000-00-0,,0,UNKNOWN AMOUNT,"1,3 BUTADIENE",NO,,
968786,DMF,000000-00-0,,0,UNKNOWN AMOUNT,DIMETHYLFORMAMIDE,NO,,
968786,IPR,000078-79-5,,0,UNKNOWN AMOUNT,ISOPRENE,NO,,
968786,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXDE,NO,,
968786,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
968787,OIL,000000-00-0,,200,GALLON(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
968788,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968790,OIL,000000-00-0,,0.002,GALLON(S),OIL: CRUDE,YES,0.002,GALLON(S)
968791,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
968793,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
968794,MAR,000000-00-0,,1,EACH,01 701 CARMANAH 08-03089,YES,1,EACH
968795,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968796,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968798,BNZ,000071-43-2,,15,POUND(S),BENZENE,YES,15,POUND(S)
968799,OTD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,5,GALLON(S)
968801,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968802,NCC,000000-00-0,,10,POUND(S),METHYLENE CHLORIDE,NO,,
968805,NCC,000000-00-0,,1,TON(S),LIMESTONE/WATER MIXTURE,NO,,
968806,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
968808,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
968809,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
968809,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
968810,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968810,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968812,OHY,000000-00-0,,8,DROP(S),HYDRAULIC OIL,NO,,
968813,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968814,OUN,000000-00-0,,0,UNKNOWN AMOUNT,TAR BALLS,YES,0,UNKNOWN AMOUNT
968815,OTW,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2",YES,1,GALLON(S)
968816,OTW,000000-00-0,,2100,GALLON(S),"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
968817,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MILK,YES,0,UNKNOWN AMOUNT
968817,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WHEY,YES,0,UNKNOWN AMOUNT
968818,ODS,000000-00-0,,120,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968819,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
968820,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
968821,UNK,000000-00-0,,0,GALLON(S),UNKNOWN MATERIAL,NO,,
968822,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968823,SHD,001310-73-2,,100,GALLON(S),SODIUM HYDROXIDE,NO,,
968824,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
968826,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
968827,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SMOKE,NO,,
968827,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968829,NCC,000000-00-0,,0,UNKNOWN AMOUNT,POLYMER,YES,0,UNKNOWN AMOUNT
968831,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR TRIOXIDE GAS,NO,,
968834,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968835,OTH,000000-00-0,,20,GALLON(S),OTHER OIL (PETROLEUM ABSORBTION OIL),NO,,
968836,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
968837,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968838,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968842,NCC,000000-00-0,,0,UNKNOWN AMOUNT,DIETHYL ETHER,NO,,
968843,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
968844,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
968844,NCC,000000-00-0,,0,BARREL(S),VOC'S,NO,,
968844,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
968844,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
968844,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
968844,BDI,000000-00-0,,0,UNKNOWN AMOUNT,"1,3 BUTADIENE",NO,,
968845,NCC,000000-00-0,,1000,POUND(S),NITROGEN OXIDE,NO,,
968846,OTH,000000-00-0,,5,GALLON(S),NATURAL GAS CONDENSATE,YES,5,GALLON(S)
968847,OIL,000000-00-0,,2,TEASPOON(S),OIL: CRUDE,YES,2,TEASPOON(S)
968848,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
968849,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
968850,OTW,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 2",NO,,
968851,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
968856,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
968859,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968860,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968860,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
968860,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
968861,OIL,000000-00-0,,27.47,GALLON(S),OIL: CRUDE,YES,27.47,GALLON(S)
968862,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,NO,,
968863,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
968864,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
968866,OTH,000000-00-0,,2,GALLON(S),KO62 WASTE,NO,,
968867,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968868,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,NO,,
968869,OTH,000000-00-0,,3,BARREL(S),CONDENSATE,YES,3,BARREL(S)
968870,OHY,000000-00-0,,4,GALLON(S),HYDRAULIC OIL,YES,4,GALLON(S)
968871,ODS,000000-00-0,,1,OUNCE(S),OIL: DIESEL,YES,1,OUNCE(S)
968872,SFA,007664-93-9,,138,GALLON(S),SULFURIC ACID,YES,138,GALLON(S)
968872,NCC,000000-00-0,,2759,GALLON(S),COOLING TOWER WATER,YES,2759,GALLON(S)
968873,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968874,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968875,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968876,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
968878,CLX,007782-50-5,,300,POUND(S),CHLORINE,NO,,
968879,ODS,000000-00-0,,1500,GALLON(S),OIL: DIESEL,NO,,
968880,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,UNKNOWN,0,UNKNOWN AMOUNT
968882,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
968883,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
968885,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968886,OMN,000000-00-0,,250,GALLON(S),"OIL, MISC: MINERAL",NO,,
968887,OHY,000000-00-0,,3,DROP(S),HYDRAULIC OIL,YES,3,DROP(S)
968888,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
968888,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
968889,NCC,000000-00-0,,0,UNKNOWN AMOUNT,INK (WATER BASED),YES,0,UNKNOWN AMOUNT
968890,NCC,000000-00-0,,20,GALLON(S),LIQUID HAZARDOUS WASTE,NO,,
968891,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
968892,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
968893,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",UNKNOWN,0,UNKNOWN AMOUNT
968894,OTH,000000-00-0,,17,GALLON(S),MOBIL EAL 224H,YES,0,UNKNOWN AMOUNT
968895,OTH,000000-00-0,,5,GALLON(S),ELECTRICAL EQUIPMENT OIL,NO,,
968895,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
968898,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968899,MAR,000000-00-0,,1,EACH,CARMANAH 08-045152,YES,1,EACH
968900,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968901,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
968902,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
968903,OTH,000000-00-0,,250,GALLON(S),MIXTURE OF LUBE OIL AND WATER,NO,,
968906,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
968907,NCC,000000-00-0,,50,GALLON(S),"""HEAVY AROMATIC NAPTHA""",NO,,
968908,BUT,000000-00-0,,0,UNKNOWN AMOUNT,BUTANE,NO,,
968910,BSS,000000-00-0,,2,POUND(S),BILGE SLOPS,NO,,
968911,OLB,000000-00-0,,1,PINT(S),"OIL, MISC: LUBRICATING",NO,,
968912,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GRAIN,NO,,
968913,NCC,000000-00-0,,0,UNKNOWN AMOUNT,N20,NO,,
968913,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
968914,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
968916,NCC,000000-00-0,,5,TON(S),COAL,NO,,
968917,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
968918,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
968919,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
968920,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
968921,ONG,000000-00-0,,90000,CUBIC FEET,NATURAL GAS,NO,,
968922,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968924,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
968925,DCF,000075-71-8,,6600,POUND(S),DICHLORODIFLUOROMETHANE,NO,,
968927,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
968928,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968930,OIL,000000-00-0,,2,CUP(S),OIL: CRUDE,YES,2,CUP(S)
968931,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
968932,OTH,000000-00-0,,20,LITER(S),HEAVY FUEL OIL,YES,20,LITER(S)
968933,SHP,000000-00-0,,150,POUND(S),SODIUM HYPOCHLORITE (15% OR LESS,NO,,
968934,ODS,000000-00-0,,65,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
968935,OTH,000000-00-0,,4,GALLON(S),LIGHT DISTILLED OIL,NO,,
968937,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (HEAVY FUEL OIL),YES,0,UNKNOWN AMOUNT
968938,OIL,000000-00-0,,2,GALLON(S),OIL: CRUDE,YES,2,GALLON(S)
968939,MCR,007439-97-6,,30,UNKNOWN AMOUNT,MERCURY,NO,,
968940,OIL,000000-00-0,,1.162,GALLON(S),OIL: CRUDE,YES,1.162,GALLON(S)
968942,OTH,000000-00-0,,4,BARREL(S),LIGHT CONDENSATE OR DIESEL FUEL,YES,4,BARREL(S)
968943,OTH,000000-00-0,,5,BARREL(S),CRUDE OIL MIXED WITH SALT WATER,YES,0.5,CUP(S)
968944,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,NO,,
968945,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
968945,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
968945,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
968947,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
968948,OLB,000000-00-0,,8,OUNCE(S),"OIL, MISC: LUBRICATING",YES,8,OUNCE(S)
968950,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
968951,OUN,000000-00-0,,500,GALLON(S),UNKNOWN OIL,YES,500,GALLON(S)
968953,NCC,000000-00-0,,200,GALLON(S),RAW SEWAGE,NO,,
968954,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
968955,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
