SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
947067,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947068,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947069,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947070,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947071,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947074,AMA,007664-41-7,,400,POUND(S),"AMMONIA, ANHYDROUS",NO,,
947075,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947076,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947077,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947078,NCC,000000-00-0,,1,POUND(S),PULP MILL LIQUID,NO,,
947079,UNK,000000-00-0,,0,UNKNOWN AMOUNT,BROWN UNKNOWN LIQUID,UNKNOWN,0,UNKNOWN AMOUNT
947080,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947081,OUN,000000-00-0,,30,GALLON(S),UNKNOWN OIL,NO,0,UNKNOWN AMOUNT
947082,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PLASTIC PRODUCTS,NO,,
947083,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
947083,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
947084,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947085,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947087,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
947088,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
947089,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947091,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947092,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947093,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947095,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,NO,,
947098,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",NO,,
947099,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
947100,NCC,000000-00-0,,10,GALLON(S),PARQUAT DICHLORIDE,NO,,
947101,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947102,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
947102,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
947102,ETB,000100-41-4,,0,UNKNOWN AMOUNT,ETHYLBENZENE,NO,,
947102,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
947103,NCC,000000-00-0,,0.0028,GALLON(S),PRODUCED WATER,YES,0.0028,GALLON(S)
947105,OUN,000000-00-0,,0,UNKNOWN AMOUNT,TAR BALLS,YES,0,UNKNOWN AMOUNT
947106,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,UNKNOWN,0,UNKNOWN AMOUNT
947107,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
947108,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LATEX PAINT,YES,0,UNKNOWN AMOUNT
947109,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947110,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947111,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947111,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
947113,ODS,000000-00-0,,1,PINT(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
947114,OHY,000000-00-0,,160,GALLON(S),HYDRAULIC OIL,NO,,
947115,OTH,000000-00-0,,12,GALLON(S),AW 68 OIL,YES,12,GALLON(S)
947116,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947117,BSS,000000-00-0,,30,GALLON(S),BILGE SLOPS,YES,30,GALLON(S)
947118,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,0,UNKNOWN AMOUNT
947119,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
947119,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
947120,ODS,000000-00-0,,7,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
947121,OIL,000000-00-0,,15,BARREL(S),OIL: CRUDE,YES,15,BARREL(S)
947122,OUN,000000-00-0,,0,UNKNOWN AMOUNT,TAR BALLS,YES,0,UNKNOWN AMOUNT
947123,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947124,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947125,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
947126,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
947128,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947130,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947131,OTH,000000-00-0,,0.016,GALLON(S),CONDENSATE,YES,0.016,GALLON(S)
947132,OTD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
947133,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947137,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,15,GALLON(S)
947138,BNZ,000071-43-2,,111,POUND(S),BENZENE,NO,,
947139,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947140,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN,NO,,
947141,OTH,000000-00-0,,0.5,TEASPOON(S),LSFO,YES,0.5,TEASPOON(S)
947142,OWA,000000-00-0,,400,GALLON(S),WASTE OIL,NO,,
947144,UNK,000000-00-0,,0,UNKNOWN AMOUNT,STRONG AMMONIA ODOR,UNKNOWN,0,UNKNOWN AMOUNT
947145,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947146,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947148,OHY,000000-00-0,,2,DROP(S),HYDRAULIC OIL,YES,2,DROP(S)
947149,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
947150,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947151,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947152,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947153,UNK,000000-00-0,,0,UNKNOWN AMOUNT,POSSIBLE BENZENE,NO,,
947154,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,YES,40,GALLON(S)
947155,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947156,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947157,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
947159,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
947160,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
947161,OIL,000000-00-0,,0.002,GALLON(S),OIL: CRUDE,YES,0.002,GALLON(S)
947162,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,UNKNOWN,0,UNKNOWN AMOUNT
947164,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947165,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE,NO,,
947166,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
947167,OVG,000000-00-0,,0.00027,GALLON(S),"OIL, EDIBLE: VEGETABLE",YES,0.00027,GALLON(S)
947168,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,YES,0,UNKNOWN AMOUNT
947169,OHY,000000-00-0,,30,LITER(S),HYDRAULIC OIL,NO,,
947170,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
947171,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947172,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
947173,NCC,000000-00-0,,200,GALLON(S),SEWAGE AND GRAY WATER,YES,0,UNKNOWN AMOUNT
947174,OMN,000000-00-0,,700,GALLON(S),MINERAL OIL,YES,350,GALLON(S)
947175,MAR,000000-00-0,,1,EACH,DELCO 08-034795,YES,1,EACH
947176,MAR,000000-00-0,,1,EACH, DELCO 08-041820,YES,1,EACH
947177,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SILICONE TETRAFLUORIDE,NO,,
947180,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
947181,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947183,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
947184,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947185,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947186,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947187,MAL,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ALCOHOL,YES,0,UNKNOWN AMOUNT
947188,OIL,000000-00-0,,0.05,GALLON(S),OIL: CRUDE,YES,0.05,GALLON(S)
947189,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947191,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947192,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
947192,AMH,000000-00-0,,0,UNKNOWN AMOUNT,"AMMONIUM HYDROXIDE, 28% AQ.",NO,,
947192,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
947193,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
947194,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
947195,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
947195,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FUMES FROM AUTO PAINT,NO,,
947196,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947197,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947198,OIL,000000-00-0,,20.7,GALLON(S),OIL: CRUDE,YES,20.7,GALLON(S)
947201,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947202,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
947203,HDS,007783-06-4,,101,POUND(S),HYDROGEN SULFIDE,NO,,
947203,NCC,000000-00-0,,2001,POUND(S),NITROGEN OXIDE,NO,,
947203,SFD,000000-00-0,,501,POUND(S),SULFUR DIOXIDE,NO,,
947204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947205,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947206,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,NO,,
947207,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947208,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947209,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947210,OTH,000000-00-0,,2,GALLON(S),OTHER OIL PRODUCED WATER AND OIL,YES,2,GALLON(S)
947211,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947212,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947213,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
947214,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
947215,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
947216,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947218,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
947219,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947220,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947221,UNK,000000-00-0,,1,GALLON(S),UNKNOWN MATERIAL,NO,,
947222,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947223,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
947224,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947225,NCC,000000-00-0,,2.8,GALLON(S),EMULSION BREAKER CHEMICAL,YES,2.8,GALLON(S)
947227,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947228,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947230,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947231,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947232,AMA,007664-41-7,,300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
947235,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947236,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
947237,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947238,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
947239,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947240,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
947240,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
947241,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947242,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947244,OHY,000000-00-0,,45,GALLON(S),HYDRAULIC OIL,NO,,
947245,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947247,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947248,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
947249,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,YES,15,GALLON(S)
947250,OUN,000000-00-0,,0,UNKNOWN AMOUNT,TAR BALLS,YES,0,UNKNOWN AMOUNT
947251,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947252,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947253,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947254,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947255,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947256,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
947256,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL BENZENE,NO,,
947256,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
947256,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
947257,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,YES,15,GALLON(S)
947258,OLB,000000-00-0,,3,QUART(S),"OIL, MISC: LUBRICATING",YES,3,QUART(S)
947259,OTH,000000-00-0,,0.5,TEASPOON(S),LSFO,YES,0.5,TEASPOON(S)
947260,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947261,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947262,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947263,CLX,007782-50-5,,10,POUND(S),CHLORINE,NO,,
947264,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947265,OIL,000000-00-0,,0.132,GALLON(S),OIL: CRUDE,YES,0.132,GALLON(S)
947266,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
947267,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947269,UNK,000000-00-0,,0,UNKNOWN AMOUNT,PETROLEUM ODOR,UNKNOWN,0,UNKNOWN AMOUNT
947270,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947271,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947272,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
947273,NCC,000000-00-0,,2860,TON(S),COAL,NO,,
947274,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
947275,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947276,OHY,000000-00-0,,0.86,GALLON(S),HYDRAULIC OIL,YES,0.86,GALLON(S)
947277,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947278,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947279,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947281,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
947282,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COAL,NO,,
947287,GAS,000000-00-0,,0.25,CUP(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.25,CUP(S)
947288,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947289,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
947290,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947292,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
947294,SHC,007681-52-9,,200,GALLON(S),SODIUM HYPOCHLORITE,NO,,
947295,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
947296,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
947297,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
947297,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
947297,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
947298,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947299,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947300,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947301,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947303,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",NO,,
947304,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947305,OMT,000000-00-0,,30,GALLON(S),"OIL, MISC: MOTOR",YES,2,GALLON(S)
947308,OHY,000000-00-0,,200,GALLON(S),HYDRAULIC OIL,YES,190,GALLON(S)
947309,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.5,GALLON(S)
947310,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947311,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947312,OHY,000000-00-0,,100,GALLON(S),HYDRAULIC OIL,NO,,
947313,OIL,000000-00-0,,0.486,GALLON(S),OIL: CRUDE,YES,0.486,GALLON(S)
947314,OLB,000000-00-0,,0.5,GALLON(S),"OIL, MISC: LUBRICATING",YES,0.5,GALLON(S)
947315,OIL,000000-00-0,,20,BARREL(S),OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
947316,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947317,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
947318,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
947320,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
947320,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLBENZENE,NO,,
947320,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
947320,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
947322,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
947323,OTH,000000-00-0,,7,GALLON(S),MIXTURE OF CRUDE OIL AND PRODUCED WATER,YES,3,GALLON(S)
947324,OMT,000000-00-0,,3,GALLON(S),"OIL, MISC: MOTOR",YES,3,GALLON(S)
947326,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
947326,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FIRE DEBRIS,NO,,
947327,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
947328,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
947329,OLB,000000-00-0,,50,POUND(S),"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
947330,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
947331,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
947332,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947333,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947334,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
947335,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D",YES,20,GALLON(S)
